title,date,keywords,abstract,multilingual_abstract,source_file
수학교육에서 인공지능의 활용 동향,2020,"['수학교육', '인공지능', '동향', 'Mathematics Education', 'Artificial Intelligence', 'Trends']","본 연구는 수학교육에서 인공지능을 활용 선도 국가들의 간략한 사례와 국내 적용의 구체적인 내용을 알아보고 인공지능이 수학교육에 주는 시사점을 제시하는 것을 목적으로 한다. 본 연구를 위해 Google의 검색을 통하여 “Artificial Intelligence”, ""AI”“인공지능”으로 검색하여 수학교육과 관련이 있는 2000년 이후 발행한 관련 논문 및 웹사이트 자료들을 분석하였다. 분석 결과 대표적인 사례로 미국은 K-12학년 학생들을 위한 MATHia 프로그램, 중국은 Squirrel AI Learning Program, 뉴질랜드에서는 인공지능 수학교사 Amy, 그리고 스페인은 ARTIE라는 로봇을 활용하고 있다. 이외의 교육 선진국에서는 나름대로 인공지능을 수학교육에 활용하고 있음을 알았다. 그러나 대부분은 수학교육 ㅇ을 위환 인공지능 프로그램을 계속적으로 개발을 하고 있는 단계이다. 국내 수학교육에서 인공지능 적용 사례로 위두커뮤니케이션즈는 학습자의 학습 빅데이터를 스스로 분석하여 추천 알고리즘을 고도화하는 머신러닝 기반의 추천 모듈 고도화를 하고, 학습자의 학업성취도 향상을 위해 러닝로그 분석기반 맞춤형 학습 코스와 콘텐츠 추천이 가능한 학습 서비스를 제공하는 개발하고 있다. 그 외에 웅진 AI 수학, Quanda 프로그램 등을 간략히 살펴보았다. 본 연구 결과 시사점으로, 수학교육을 위해 공교육 지원을 위한 맞춤형 학습을 지원하기 위한 인공지능 기반 종합 플랫폼을 구축할 필요가 있고, 인공지능 기술을 활용하여 인간 교사를 효과적으로 지원할 수 있는 방안에 대한 연구가 필요함을 제안하였다. 그리고 인공지능을 활용한 교육을 위하여 양질의 수학 콘텐츠를 지속적으로 개발하고 기술이 고도화되면서 민감한 개인정보를 포함하여 빅데이터를 다루는 일이 더 많아지기 때문에 인공지능을 활용한 수학교육에서 윤리적인 문제를 교육할 필요가 있음을 제안하였다. 인공지능은 궁극적으로 학습자의 자발적인 수학 학습을 돕기 위하여 사용할 필요가 있고 교사의 교육 등에도 적절하게 활용하는 방안에 대한 연구도 필요하다.","The purpose of this study is to investigate the examples of leading countries using artificial intelligence in mathematics education and the specific applications of artificial intelligence in Korea, and to present its implications for mathematics education. For this study, the researcher searched ""Artificial Intelligence,"" ""AI"" and artificial intelligence"" to analyze related papers and website data related to mathematics education. The U.S. uses the MATHia program for K-6 to K-12 students, China uses the Squirrel AI Learning Program, New Zealand uses artificial intelligence mathematics teacher Amy, and Spain uses a robot called ARTIE. Other advanced countries in education were using artificial intelligence in their own way for math education. In Korea, Wedu Communications is developing a machine learning-based recommendation module that analyzes learners' learning big data on its own to advance recommended algorithms, and providing customized learning courses based on running log analysis and learning services that can recommend content to improve learners' academic performance. As a suggestion of this study, it was suggested that it is necessary to establish an artificial intelligence-based comprehensive platform to support customized learning to support public education for mathematics education, and that research on how to effectively support human teachers by utilizing artificial intelligence technology is needed. It also suggested the need to educate students on ethical issues in mathematics education using artificial intelligence as the technology has been advanced and the technology has become more involved in dealing with big data, including sensitive personal information. It is necessary that artificial intelligence should be used ultimately to help learners learn mathematics voluntarily, and research on how to properly utilize it in teachers' education, and so forth.",machine_learning_2020_academic_riss.csv
합성 샴 신경망을 이용한 화자 인식,2020,"['Speaker Recognition', 'Siamese Networks', 'Convolutional Neural Netowork(CNN)', 'MFCC']",,"Recently, machine learning has been applied in a variety of fields. Speaker recognition is one of attractive applications of machine learning. In this paper, we propose a convolutional Siamese neural network for speaker recognition. The proposed model generates feature vectors through the identical two convolutional neural networks for speech data of two speakers. The similarity is measured by calculating the Euclidean distance of two output feature vectors. If the calculated similarity is less than the threshold, it is judged that two speakers are the same. The experimental result of the proposed speaker recognition based on the convolutional Siamese neural network showed its accuracy was achieved up to 96%. The accuracy of one-shot classification using the trained convolutional Siamese neural network was evaluated also. For the evaluation, the 10-way one-shot classification for 10 speakers not used for learning stages were tested, resulting in 92% accuracy.",machine_learning_2020_academic_riss.csv
Experiment on Intermediate Feature Coding for Object Detection and Segmentation,2020,"['Deep learning', 'intermediate features', 'video coding for machine', 'object detection', 'object segmentation']",,"With the recent development of deep learning, most computer vision-related tasks are being solved with deep learning-based network technologies such as CNN and RNN. Computer vision tasks such as object detection or object segmentation use intermediate features extracted from the same backbone such as Resnet or FPN for training and inference for object detection and segmentation. In this paper, an experiment was conducted to find out the compression efficiency and the effect of encoding on task inference performance when the features extracted in the intermediate stage of CNN are encoded. The feature map that combines the features of 256 channels into one image and the original image were encoded in HEVC to compare and analyze the inference performance for object detection and segmentation. Since the intermediate feature map encodes the five levels of feature maps (P2 to P6), the image size and resolution are increased compared to the original image. However, when the degree of compression is weakened, the use of feature maps yields similar or better inference results to the inference performance of the original image.",machine_learning_2020_academic_riss.csv
K-Means와 CNN을 이용한 변화된 환경에서의 전동기 고장 진단,2020,"['deep learning', 'K-means', 'CNN', 'diagnosis']",,"The most commonly used data for diagnosing the mechanical failure of a motor is vibration data. This vibration data is also used to diagnose motor failures in machine learning. However, there are many types of electric motors used in the industry, and the environment can vary according to the proposed use. To diagnose motor failure, data must be collected, labeled, and learned. In this way, it is very difficult to collect and label vibration data in consideration of all situations. For example, in identical situations, even if only the sensor changes, the CNN-only algorithm can fail to classify the data. In this paper, a method of learning CNN with learning data created by automatically classifying and labeling data using K-means is proposed. To apply K-means to fault diagnosis, FFT data was divided by frequency. For each frequency, the K-means algorithm was applied to calculate the centroid. The training data was used to calculate the similarity and distance to the centroid of the classified clusters. Using the calculated results, the centroid classified as the K-means was reclassified as normal or fault. This method using the K-menas could classify data, even if various data were entered. Finally, CNN was trained using the generated training data. Using this process, the existing CNN-only algorithm failed to classify the data when the sensor was altered, but the proposed algorithm classified the data and showed high accuracy.",machine_learning_2020_academic_riss.csv
기계학습 기반의 우리나라 익일 PM10 농도 예측지도 산출,2020,"['PM10', 'machine learning', 'prediction map', '미세먼지', '기계학습', '예측지도']",,"Because of the population growth and industrialization in recent decades, the air quality over the world has been worsened with the increase of PM10 concentration. Korea is located near the eastern part of China which has many industrial complexes, so the consideration of China’s air quality is necessary for the PM10 prediction in Korea. This paper examines a machine learning-based modeling of the prediction of tomorrow’s PM10 concentration in the form of a gridded map using the AirKorea observations, Chinese cities’ air quality index, and NWP (numerical weather prediction) model data. A blind test using 23,048 cases in 2019 produced a correlation coefficient of 0.973 and an MAE (mean absolute error) of 4.097㎍/㎥, which is high accuracy due to the appropriate selection of input variables and the optimization of the machine learning model. Also, the prediction model showed stable predictability irrespective of the season and the level of PM10. It is expected that the proposed model can be applied to an operative system if a fine-tuning process using a larger database is accomplished.",machine_learning_2020_academic_riss.csv
Automated Analysis Approach for the Detection of High Survivable Ransomware,2020,"['Ransomware', 'supervised machine learning', 'Support Vector Machine', 'Artificial Neural Network', 'Term Frequency-Inverse document frequency']",,"Ransomware is malicious software that encrypts the user-related files and data and holds them to ransom. Such attacks have become one of the serious threats to cyberspace. The avoidance techniques that ransomware employs such as obfuscation and/or packing makes it difficult to analyze such programs statically. Although many ransomware detection studies have been conducted, they are limited to a small portion of the attack's characteristics. To this end, this paper proposed a framework for the behavioral-based dynamic analysis of high survivable ransomware (HSR) with integrated valuable feature sets. Term Frequency-Inverse document frequency (TF-IDF) was employed to select the most useful features from the analyzed samples. Support Vector Machine (SVM) and Artificial Neural Network (ANN) were utilized to develop and implement a machine learning-based detection model able to recognize certain behavioral traits of high survivable ransomware attacks. Experimental evaluation indicates that the proposed framework achieved an area under the ROC curve of 0.987 and a few false positive rates 0.007. The experimental results indicate that the proposed framework can detect high survivable ransomware in the early stage accurately.",machine_learning_2020_academic_riss.csv
Adaptive Feature Generation for Speech Emotion Recognition,2020,"['Sentiment analysis', 'Machine learning', 'Speech feature', 'Feature generation']",,"The issue of emotion recognition has received considerable critical attention in artificial intelligence and machine learning. In sentiment analysis fields, researchers recognize emotional states from speech, electroencephalograms, and images, etc. The speech signal is among the most widely used in emotion recognition. There are many speech features, including pitch, energy, linear prediction coefficients, mel-frequency cepstral coefficients, and the Teager energy operator. In this study, we explore the critical speech features for sentiment analysis. We modify our previous feature-generation method, which applies low-variance filtering and principal component analysis (for grouped features) to identify the features. We do not utilize between-class scatter here, but rather, the between class–scatter and within class–scatter ratio. Grouping is achieved according to the number of features—not correlation values. For an objective evaluation, we use the Ryerson Audio-Visual Database of Emotional Speech and Song, with a performance evaluation conducted in terms of classifier accuracy and computational complexity. Finally, we propose an effective feature-generation method to find the critical features for emotion recognition from speech.",machine_learning_2020_academic_riss.csv
빅데이터와 FDS를 활용한 보이스피싱 피해 예측 방법 연구,2020,"['보이스피싱', '빅데이터', '머신러닝', '이상거래탐지시스템', 'FDS', 'Voice Phishing', 'Big Data', 'Machine Learning', 'Fraud Detection System', 'Fds']","2009년 이후 전체 범죄는 감소하고 있지만, 보이스피싱은 오히려 급증하고 있다. 정부와 학계에서는 이를 근절하기 위해 다양한 대책을 제시하고 연구를 진행해 왔으나 진화하는 보이스피싱을 따라잡기에는 역부족이다. 이 연구에서 연구자들은 범인 검거와 피해회복이 어려운 보이스피싱의 피해 예방에 초점을 두었다. 특히, 피해자가 금융거래행위(계좌이체 등)를 한다는 점이 금융사기(이상거래)와 유사하다는 점에 착안하여, 금융사기 탐지에 활용되고 있는 이상거래탐지시스템(FDS)을 활용한 보이스피싱 예측 방안을 연구하였다. 그 결과 머신러닝 기반의 이상거래탐지시스템(FDS)에 보이스피싱과 관련한 통화내역, 메신저내역, 대포통장, 보이스피싱 유형과 112신고 등 빅데이터를 결합한 방안을 개념적으로 도출하였다. 이 연구에서는 주로 정부 대책과 빅데이터 활용과 관련한 문헌연구를 중심으로 연구를 진행했다. 그러나 데이터 수집의 한계와 FDS의 보안 문제로 구체적인 모델까지를 제시하지는 못하였다. 다만, 관련된 선행연구가 없는 현실에서 머신러닝을 위해 필요한 데이터 종류와 FDS를 융합한 보이스피싱 대응방안의 개념을 최초로 제시했다는 점에 의미가 있다. 향후 이 연구를 바탕으로 ‘보이스피싱 피해 예측 시스템’이 개발되어 보이스피싱 피해가 근절되기를 기대한다.","While overall crime has been on the decline since 2009, voice phishing has rather been on the rise. The government and academia have presented various measures and conducted research to eradicate it, but it is not enough to catch up with evolving voice phishing. In the study, researchers focused on catching criminals and preventing damage from voice phishing, which is difficult to recover from. In particular, a voice phishing prediction method using the Fraud Detection System (FDS), which is being used to detect financial fraud, was studied based on the fact that the victim engaged in financial transaction activities (such as account transfers). As a result, it was conceptually derived to combine big data such as call details, messenger details, abnormal accounts, voice phishing type and 112 report related to voice phishing in machine learning-based Fraud Detection System(FDS). In this study, the research focused mainly on government measures and literature research on the use of big data. However, limitations in data collection and security concerns in FDS have not provided a specific model. However, it is meaningful that the concept of voice phishing responses that converge FDS with the types of data needed for machine learning was presented for the first time in the absence of prior research. Based on this research, it is hoped that ‘Voice Phishing Damage Prediction System’ will be developed to prevent damage from voice phishing.",machine_learning_2020_academic_riss.csv
EXTRACTING INSIGHTS OF CLASSIFICATION FOR TURING PATTERN WITH FEATURE ENGINEERING,2020,"['pattern formation', 'classification', 'machine learning', 'feature engineering.']",,"Data classification and clustering is one of the most common applications of the machine learning. In this paper, we aim to provide the insight of the classification for Turing pattern image, which has high nonlinearity, with feature engineering using the machine learning without a multi-layered algorithm. For a given image data X whose fixel values are defined in [−1, 1], X − X3 and ∇X would be more meaningful feature than X to represent the interface and bulk region for a complex pattern image data. Therefore, we use X − X3 and ∇X in the neural network and clustering algorithm to classification. The results validate the feasibility of the proposed approach.",machine_learning_2020_academic_riss.csv
A new perspective towards the development of robust data-driven intrusion detection for industrial control systems,2020,"['Cybersecurity', 'Intrusion detection system', 'Nuclear power plant', 'Pattern recognition']",,"Most of the machine learning-based intrusion detection tools developed for Industrial Control Systems (ICS) are trained on network packet captures, and they rely on monitoring network layer traffic alone for intrusion detection. This approach produces weak intrusion detection systems, as ICS cyber-attacks have a real and significant impact on the process variables. A limited number of researchers consider integrating process measurements. However, in complex systems, process variable changes could result from different combinations of abnormal occurrences. This paper examines recent advances in intrusion detection algorithms, their limitations, challenges and the status of their application in critical infrastructures. We also introduce the discussion on the similarities and conflicts observed in the development of machine learning tools and techniques for fault diagnosis and cybersecurity in the protection of complex systems and the need to establish a clear difference between them. As a case study, we discuss special characteristics in nuclear power control systems and the factors that constraint the direct integration of security algorithms. Moreover, we discuss data reliability issues and present references and direct URL to recent open-source data repositories to aid researchers in developing data-driven ICS intrusion detection systems.",machine_learning_2020_academic_riss.csv
Animal Face Classification using Dual Deep Convolutional Neural Network,2020,"['Animal Face Classification', 'Machine Learning', 'Batch Normalization', 'Exponential Linear Unit', 'Dual Deep Convolutional Neural Network.']",,"A practical animal face classification system that classifies animals in image and video data is considered as a pivotal topic in machine learning. In this research, we are proposing a novel method of fully connected dual Deep Convolutional Neural Network (DCNN), which extracts and analyzes image features on a large scale. With the inclusion of the state of the art Batch Normalization layer and Exponential Linear Unit (ELU) layer, our proposed DCNN has gained the capability of analyzing a large amount of dataset as well as extracting more features than before. For this research, we have built our dataset containing ten thousand animal faces of ten animal classes and a dual DCNN. The significance of our network is that it has four sets of convolutional functions that work laterally with each other. We used a relatively small amount of batch size and a large number of iteration to mitigate overfitting during the training session. We have also used image augmentation to vary the shapes of the training images for the better learning process. The results demonstrate that, with an accuracy rate of 92.0%, the proposed DCNN outruns its counterparts while causing less computing costs.",machine_learning_2020_academic_riss.csv
Data-Driven-Based Beam Selection for Hybrid Beamforming in Ultra-Dense Networks,2020,"['Coordinated beamforming', 'Data-Driven learning', 'MIMO', 'Machine-learning', 'Ultra-dense network']",,"In this paper, we propose a data-driven-based beam selection scheme for massive multiple-input and multiple-output (MIMO) systems in ultra-dense networks (UDN), which is capable of addressing the problem of high computational cost of conventional coordinated beamforming approaches. We consider highly dense small-cell scenarios with more small cells than mobile stations, in the millimetre-wave band. The analog beam selection for hybrid beamforming is a key issue in realizing millimetre-wave UDN MIMO systems. To reduce the computation complexity for the analog beam selection, in this paper, two deep neural network models are used. The channel samples, channel gains, and radio frequency beamforming vectors between the access points and mobile stations are collected at the central/cloud unit that is connected to all the small-cell access points, and are used to train the networks. The proposed machine-learning-based scheme provides an approach for the effective implementation of massive MIMO system in UDN environment.",machine_learning_2020_academic_riss.csv
딥페이크와 여론형성 - 알고리즘의 권력화와 탈진실의 규제담론 -,2020,"['딥페이크', '여론형성', '인공지능', '탈진실', '알고리즘', '공론장', 'deepfake', 'public opinion molded', 'AI(Artificial Intelligence)', 'post-truth', 'algorithm', 'public sphere']",,"A combination of ‘deep learning’ and ‘fake’, deepfakes are hyper-realistic videos digitally manipulated to depict people saying and doing things that never actually happened. Deepfakes rely on neural networks that analyze large sets of data samples to learn to mimic a person’s facial expressions, mannerisms, voice, and inflections. The process involves feeding footage of two people into a deep learning algorithm to train it to swap faces. In other words, deepfakes use facial mapping technology and AI(Artificial Intelligence) that swaps the face of a person on a video into the face of another person.  However, the tools and tactics of public sphere manipulation we are witnessing today are unprecedented. The unethical use of Big Data and machine learning to game the public sphere in pernicious ways marks a new point of departure. For example, through the intense level of surveillance of voters afforded through digital tools, AI allows political influence to move from public campaigns to private sentiment, a shift that repositions electoral politics from a spectacle that is overt to a script that is covert. Also, as the Internet has grown, so has misinformation. It is often claimed that we live in times of ‘post-truth’.  In this viewpoint, this dissertation inquires legal review of the status quo debate on theoretical access to the law-based argument of establishment and action and policy approach to the key issues in the related issues and the agenda concerned, which is concentrated on normalizing irregularity in post-truth created by deepfakes as types of images, videos, and audios. Consequently, juridical principle for deliberative democracy should form legislative system as jurisprudential ideology against powerization of algorithm.",machine_learning_2020_academic_riss.csv
합성곱 신경망 기반 향상된 GNSS 재밍 식별기법,2020,"['GNSS', 'Jamming', 'Jamming Classification', 'Machine Learning', 'Convolutional Neural Network', 'Confusion Matrix']",,"In this paper, we propose an improved global navigation satellite system (GNSS) jamming classification scheme using a convolutional neural network that directly uses an intermediate frequency (IF) sampled GNSS received signal without pre-processing. The machine learning-based GNSS jamming classification scheme recently proposed in [17] requires a short-time Fourier transform (STFT) process and a binary black-and-white image processing process through image mapping of the obtained spectrogram. The average jamming classification accuracy of the conventional scheme is approximately 94.31%, where the maximum, average, and minimum classification accuracies for single frequency modulation (FM) jamming are as low as approximately 89.55%, 83.43%, and 77.61%, respectively. The major performance deterioration factor of the conventional scheme is information loss caused by the pre-processing for the designed machine learning technique. To tackle this problem, we construct a sophisticated convolutional neural network (CNN) that directly uses the IF sampled GNSS received signal without pre-processing the conventional scheme. To evaluate the performance of the proposed scheme, the confusion matrix of the jamming classification between the conventional and the proposed schemes is compared and analyzed by Monte-Carlo simulation using 106 test samples in five representative jamming environments with no jamming. As a result of the simulation, the average jamming classification accuracy of the proposed scheme is approximately 99.41%, which improves the classification accuracy by 5.1% compared with that achieved by the conventional scheme. Additionally, the average classification accuracy of 99.07% is dramatically improved by 15.64% compared with that achieved by the conventional scheme.",machine_learning_2020_academic_riss.csv
패싯분석을 활용한 지방의회 공적토론에 대한 자동분석 방법의 시론적 연구,2020,"['지방의회', '공적토론', '담론형성', '머신러닝', '패싯분석', '자동분석', 'Local Assembly', 'Public Discussion', 'Discourse Ethics', 'Machine Learning', 'Document Classification', 'Facet Analysis', 'Automatic Analysis']",,"The purpose of this study is to propose a methodology for automatically analyzing the nature of remark contents to easily identify the process of public debate such as minutes of local assembly meetings by utilizing a facet analysis. For this purpose, a facet framework was first proposed to analyze the three attributes―i.e., the purpose of remark, the nature of argumentation, and the cause of conflict―on 115,017 remarks recorded in 298 minutes of the 7th local basic assembly of Busanjin-gu of Korea. Then, this study randomly extracted 33 minutes to construct a training set for learning, and drew the results through data preprocessing and machine learning. The results of a facet analysis, which utilized an LSTM (Long Short Term Memory) algorithm, were as follows. First, the three attributes such as the purpose of remark were identified with around 62% accuracy, as a result of machine learning conducted 100 times. Second, the facet framework proposed in this study showed the possibility of analyzing the qualitative attributes of public debate in various aspects. The contribution of this study is to induce further research by suggesting a facet analysis framework that can automatically analyze the attributes of remark contents.",machine_learning_2020_academic_riss.csv
OpenFaaS 기반 AI 분석 서비스 시스템 구축,2020,"['AIaaS', 'OpenFaaS', 'Docker', 'Deep Learning', 'Data Analysis', 'AIaaS', 'OpenFaaS', '도커', '딥러닝', '데이터 분석']","5G 네트워크와 사물인터넷 기술의 빠른 발전과 보급으로 빅 데이터 분석 기술 및 서비스 시스템에 대한 요구가 증가하고 있다. 특히, AI 기술 활용에 대한 폭발적인 수요 증가로 수집된 데이터에서 새로운 의미를 추출할 수 있는 머신/딥러닝 모델의 활용을 위한 경쟁이 치열해 지고 있다. 다양한 분야에서 AI 기술을 도입하기 위해서는 고성능 GPU를 탑재한 시스템을 구축하고 딥러닝 모델을 실행하기 위한 복잡한 설정을 할 필요가 있다. AI 기술을 활용하기 위해 소요되는 노력을 줄이기 위해, AIaaS 플랫폼은 사전준비과정 및 운영을 위한 복잡함을 클라우드 인프라에 감추고, AI 연구개발자들이 고성능 AI 분석기술을 쉽게 활용할 수 있게 하는 온라인 서비스로써 큰 주목을 끌고 있다. 본 논문에서는 딥 러닝 모델 등록부터 온라인 서비스 운영에 이르기까지 Docker 및 OpenFaaS 기반 AI 서비스 생성을 지원할 수 있는 새로운 AIaaS 시스템을 제안한다. 또한 제안 시스템에서 AI 서비스를 쉽게 생성, 활용하는 방법을 보여주는 사례 연구도 설명한다.","Due to the rapid development and dissemination of 5G communication and IoT technologies, there are increasing demands for big data analysis techniques and service systems. In particular, explosively growing demands on AI technology adoption are also causing high competitions to take advantages of machine/deep-learning models to extract novel values from enormously collected data. In order to adopt AI technology to various research and application domains, it is necessary to prepare high-performance GPU-equipped systems and perform complicated settings to utilze deep learning models. To relieve the efforts and lower the barrier to utilize AI techniques, AIaaS(AI as a service) platform is attracting a great deal of attention as a promising on-line service, where the complexity of preparation and operation can be hidden behind the cloud side and service developers only need to utilize the high-level AI services easily. In this paper, we propose an AIaaS system which can support the creation of AI services based on Docker and OpenFaaS from the registration of models to the on-line operation. We also describe a case study to show how AI services can be easily generated by the proposed system.",machine_learning_2020_academic_riss.csv
EEG 신호 기반의 특징벡터 형성 및 감정인식을 위한 기계학습,2020,"['뇌파', '감정인식', '서포터 벡터 머신(SVM)', '기계학습', 'Electroencephalogram', 'Emotion recognition', 'Support Vector Machine', 'Machine learning']","최근 인공지능 기술의 발달과 더불어 감정인식은 중요한 연구 분야로 대두되고 있다. 기존의 음성, 얼굴을 기반으로 한 감정연구에서 최근에는 보다 객관적인 뇌파 등과 같은 생체신호를 활용하는 연구로 확대되고 있다. 본 연구에서 는 뇌파 데이터를 활용하여 긍/부정에 대한 뇌파에 특징요소를 추출하고, 대표적인 기계학습 분류기인 SVM(Support Vector Machine) 분류기를 활용하여 감정분류를 진행하였다. 뇌파 신호에 대한 전처리를 통하여 몸과 눈의 움직임(eye-blick)과 같은 방해파를 제거하였다. 특징요소 추출을 위하여 전처리된 뇌파 데이터를 10ms 당 데이터의 평균값을 생성하고, 이를 50%로 중첩하는 방법으로 1ms 단위의 이미지를 형성하였다. 추출된 특징요 소는 대표적인 기계학습 분류기인 SVM을 사용하여 감정분류를 진행하였다. 그 결과, 3가지 감정에 대하여 평균 94.6%의 결과를 도출하였다. 본 연구의 결과는 감정분류에 있어서 시계열 데이터를 이미지화하는 방법으로 특징을 추출하였다. 향후 시계열 데이터 처리에 있어서 새로운 특징요소 추출방법으로 활용 가능하며, 또한, 감정을 세분화 하여 다양한 기계학습 알고리즘에 적용할 수 있는 새로운 접근법을 제안한 것에 의의를 둔다.","According to the development of artificial intelligence, emotion recognition has emerged as an important element from psychology to engineering. In the previous research, there are various of materials such as voice, motion, and behaviors. However, these responses have a weakness to identify real emotional states because of making the faking voice or hiding facial expression unlike their emotion as intended by oneself. Some studies related to emotion recognition have extended to study emotion recognition using physiological signals such as electroencephalogram (EEG), electrocardiogram (ECG), skin conductance (SKT) and respiration. In this study, we performed the emotion recognition using SVM (Support Vector Machine) with public open database. The EEG signals conducted the preprocessing for removal to artifacts such as muscle and eye blicks. In the feature extraction, the window size is 10 seconds and 50% overlap and the output image data is produced per 1ms. As a result, we achieved the classification average accuracy of 94.6% among three emotion, positive, negative and calm. In conclusion, this proposed method is a novel approach for deal with time-series data such as voice and physiological signals. Also, we proposed that feature extraction relates to emotion recognition for machine learning.",machine_learning_2020_academic_riss.csv
공 던지기 로봇의 정책 예측 심층 강화학습,2020,"['Robotic Arm', 'Deep Reinforcement Learning', 'Ball Throwing']",,"Robots throwing control is difficult to accurately calculate because of air resistance and rotational inertia, etc. This complexity can be solved by using machine learning. Reinforcement learning using reward function puts limit on adapting to new environment for robots. Therefore, this paper applied deep reinforcement learning using neural network without reward function. Throwing is evaluated as a success or failure. AI network learns by taking the target position and control policy as input and yielding the evaluation as output. Then, the task is carried out by predicting the success probability according to the target location and control policy and searching the policy with the highest probability. Repeating this task can result in performance improvements as data accumulates. And this model can even predict tasks that were not previously attempted which means it is an universally applicable learning model for any new environment. According to the data results from 520 experiments, this learning model guarantees 75% success rate.",machine_learning_2020_academic_riss.csv
A Study on Variant Malware Detection Techniques Using Static and Dynamic Features,2020,"['Computer Security', 'Dynamic Analysis Machine Learning', 'Metamorphic', 'Polymorphic', 'Static Analysis', 'Windows Malware']",,"The amount of malware increases exponentially every day and poses a threat to networks and operating systems. Most new malware is a variant of existing malware. It is difficult to deal with numerous malware variants since they bypass the existing signaturebased malware detection method. Thus, research on automated methods ofdetecting and processing variant malware has been continuously conducted. This report proposes a method of extracting feature data from files and detecting malware using machine learning. Feature data were extracted from 7,000 malware and 3,000 benign files using static and dynamic malware analysis tools. A malwareclassification model was constructed using multiple DNN, XGBoost, and RandomForest layers and the performance was analyzed. The proposed method achieved up to 96.3% accuracy",machine_learning_2020_academic_riss.csv
표준 웹 환경 디바이스 핑거프린트를 활용한 이용자 인증모델 연구,2020,"['Device Fingerprinting', 'Browser Fingerprinting', 'No-Plugin', 'Authentication', 'Machine Learning']","편리한 인터넷 이용환경을 조성하기 위해 정부에서는 공공•민간 웹사이트의 플러그인 제거 정책을 추진하고 있다. 일반적으로 금융서비스를 제공하는 금융기관 웹사이트는 전자금융거래 안정성 강화를 위해 이상금융거래 탐지시스템을 운영 중이며 이용자의 정보를 수집 및 분석하기 위해 설치형 소프트웨어를 사용하고 있다. 따라서 플러그인 제거 정책에 따라 별도의 소프트웨어 설치 없이 이용자의 정보를 수집할 수 있는 대체 기술 및 대응정책이 필요하다. 본 연구는 표준 웹 환경에서 사용 가능한 디바이스 핑거프린팅 기술들을 소개하고 다양한 기법 중 선택할 수 있는 가이드라인을 제시한다. 그리고 디바이스 핑거프린트를 활용한 머신러닝 기반 이용자 인증모델을 제안한다. 실제로 크롬과 익스플로러 이용자로부터 디바이스 핑거프린트를 수집하여 머신러닝 알고리즘 기반 Multi-class 인증모델을 생성하였으며 실험 결과, 크롬 기반 모델은 약 85%~89%의 성능을 보였으며 익스플로러 기반 모델은 약 93%~97%의 성능을 보였다.","The government is pursuing a policy to remove plug-ins for public and private websites to create a convenient Internet environment for users. In general, financial institution websites that provide financial services, such as banks and credit card companies, operate fraud detection system(FDS) to enhance the stability of electronic financial transactions. At this time, the installation software is used to collect and analyze the user""s information. Therefore, there is a need for an alternative technology and policy that can collect user""s information without installing software according to the no-plug-in policy. This paper introduces the device fingerprinting that can be used in the standard web environment and suggests a guideline to select from various techniques. We also propose a user authentication model using device fingerprints based on machine learning. In addition, we actually collected device fingerprints from Chrome and Explorer users to create a machine learning algorithm based Multi-class authentication model. As a result, the Chrome-based Authentication model showed about 85%~89% perfotmance, the Explorer-based Authentication model showed about 93%~97% performance.",machine_learning_2020_academic_riss.csv
멜트다운 취약점을 이용한 인공신경망 추출 공격,2020,"['Meltdown', 'neural network stealing', 'cloud computing', 'deep learning']","클라우드 컴퓨팅 환경에서 기계학습 서비스를 제공하는 Machine-Learning-as-a-Service(MLaaS) 등이 활발히 개발됨에 따라 보다 다양한 분야에서 인공지능 기술을 손쉽고 효과적인 방법으로 활용할 수 있게 되었다. 클라우드 환경에서는 가상화 기술을 통해 각 사용자에게 논리적으로 독립된 컴퓨팅 공간을 제공하는데, 최근 시스템의 취약점을 이용해 클라우드 테넌트(tenant) 사이에 다양한 부채널이 존재할 수 있다는 연구 결과가 발표되고 있다. 본 논문에서는 이러한 멀티-테넌시(multi-tenancy) 환경에서 멜트다운 취약점을 이용하여 딥러닝 모델의 내부 정보를 추출할 수 있는 현실적인 공격 시나리오를 제시한다. 이후 TensorFlow 딥러닝 서비스에 대한 실험을 통해 92.875%의 정확도와 1.325kB/s의 속도로 인공신경망의 모든 정보를 추출할 수 있음을 보인다.","Cloud computing technology plays an important role in the deep learning industry as deep learning services are deployed frequently on top of cloud infrastructures. In such cloud environment, virtualization technology provides logically independent and isolated computing space for each tenant. However, recent studies demonstrate that by leveraging vulnerabilities of virtualization techniques and shared processor architectures in the cloud system, various side-channels can be established between cloud tenants. In this paper, we propose a novel attack scenario that can steal internal information of deep learning models by exploiting the Meltdown vulnerability in a multi-tenant system environment. On the basis of our experiment, the proposed attack method could extract internal information of a TensorFlow deep-learning service with 92.875% accuracy and 1.325kB/s extraction speed.",machine_learning_2020_academic_riss.csv
