title,date,keywords,abstract,multilingual_abstract,source_file
의료서비스 경험에 의한 고객세분화와 성과에 관한 연구 : 병원-고객 간의 관계혜택을 중심으로,2018,"['의료서비스', '관계혜택', '고객만족', '재방문의도', 'K-means군집분석', 'Medical services', 'Relational benefits', 'Customer satisfaction', 'Revisit intention', 'K-means clustering analysis']","본 연구는 입원경험이 있는 고객을 대상으로 관계혜택 특성에 따라 고객을 세분화하고 세분고객집단별 의료서비스 성과를 비교하기 위함이다. 연구결과, 관계혜택에 따른 세분집단은 3개의 군집으로 유형화되었으며 각각의 집단은 집단특성 을 고려하여 감성적 관계 집단, 연속적 관계 집단, 단속적 관계 집단으로 명명하였다. 먼저 감성적 관계집단은 의료서비스의 관계혜택 중 서비스제공자와 고객 간의 공감, 확신을 중요시하는 집단이며, 연속적 관계 집단은 사회적, 확신적, 경제적 혜택 인식이 가장 높은 집단이며, 단속적 관계 집단은 단순히 거래중심적인 집단으로 나타났다. 다음으로, 세분집단별로 고객만 족, 신뢰, 재방문의도 간의 차이를 분석한 결과, 집단별 성과요인들에는 모두 유의한 차이가 있음을 확인하였다. 이는 고객경 험에 근거한 관계혜택 집단별로 차별적인 고객 관리전략이 필요함을 시사한다.","The purpose of this study is to classify the customers according to the characteristics of the relational benefits and to compare the performances of the sub-groups. As a result of the research, the group type according to the relational benefits was subdivided into 3 groups, and each group was named emotional relational group, continuous relational group and intermittent relational group considering customer characteristics. First, the emotional relational group is the group that emphasizes the empathy and assurance between the service provider and the customer, and the continuous relational group is the group with the highest social, confidence and economic benefits. The intermittent relational group was simply a transaction-oriented group. This implies that a differentiated customer management strategy is needed for each relational benefit group based on customer experience in medical services.",k-means_2018_academic_riss.csv
"Estimating Ocean Tidal Constituents Using SAR Interferometric Time Series over the Sulzberger Ice Shelf, W. Antarctica",2018,,,"Ocean tides in Antarctica are not well constrained mostly due to the lack of tidal observations. Especially, tides underneath and around ice shelves are uncertain. InSAR (Interferometric Synthetic Aperture Radar) data has been used to observe ice shelf movements primarily caused by ocean tides. Here, we demonstrate that it is possible to estimate tidal constituents underneath the Sulzberger ice shelf, West Antarctica, solely using ERS-1/2 tandem mission DInSAR (differential InSAR) observations. In addition, the tidal constituents can be estimated in a high-resolution (~200 m) grid which is beyond any tidal model resolution. We assume that InSAR observed ocean tidal heights can be derived after correcting the InSAR data for the effect of atmospheric loading using the inverse barometric effect, solid earth tides, and ocean tide loading. The ERS (European Remote Sensing) tandem orbit configuration of a 1-day separation between SAR data takes diminishes the sensitivity to major tidal constituents including K1 and S2. Here, the dominant tidal constituent O1 is estimated using 8 differential interferograms underneath the Sulzberger ice shelf. The resulting tidal constituent is compared with a contemporary regional tide model (CATS2008a) and a global tide model (TPXO7.1). The InSAR estimated tidal amplitude agrees well with both models with RMS (root-mean-square) differences of < 2.2 cm and the phase estimate corroborating both tide models to within 8˚. We conclude that fine spatial scale (~200 m) Antarctic ice shelf ocean tide determination is feasible for dominant constituents using C-band ERS-1/2 tandem mission InSAR.",k-means_2018_academic_riss.csv
대학 근대5종 남자선수의 심폐기능 평가 및 진단 연구,2018,"['근대5종', '심폐체력', '최대산소섭취량', '무산소역치', 'Modern pentathlon', 'Cardiorespiratory fitness', 'VO2max', 'AT%VO2max']","본 연구는 국가대표급 수준의 K대학 근대5종 남자선수를 대상으로 호흡순환계관련 데이터를 수집하여 선수 개인 별 심폐지구력 요인들을 진단, 평가하는데 있다. 동시에 이들 엘리트 근대5종 선수들에게 전문체력 훈련프로그램 개발 을 위한 기초자료를 제공하는데도 그 목적이 있다. 본 연구의 목적과 취지를 충분히 이해하고 적극적인 참여의사를 밝힌 남자선수 6명(Age=19.55±0.59yrs, Height=178.95±2.33cm, Weight=70.32±3.42kg, BMI=22.18±0.91)을 선정하였다. 이렇게 수집 호흡가스 변인들은 선수 개인별로 평균과 표준편차를 산출 등 기술통계 기법을 적용하였다. 본 연구결과, 이들 근대5종 선수의 심폐지구력관련 호흡가스변인의 평균 측정치는 Exercise Durations=21.10± 1.56min, HRmax=185.83±6.77beats/min, VEmax=158.67±25.98ℓ/min, VO2max=71.00±4.63㎖/kg/min, AT(VO2)=60.78±3.41㎖/kg/min, AT%VO2max=85.73±2.58㎖/kg/min으로 진단, 평가되었다. 이러한 결과 및 평가에 대한 효과적인 트레이닝처방은, 최대산소섭취능력은 현재 수준을 유지하거나 더 향상시키는 방법으로 85-95%VO2max으로 최대산소섭취 트레이닝을 권장하며, 무산소성역치는 현재 수준보다 더 향상시키는 방법으로 유·무산소성 인터벌 트레이닝, 무산소지구력 트레이닝, 그리고 젖산시스템강화 트레이닝 방법을 적극 권장한다.","The purpose of this study is to diagnose and evaluate cardiopulmonary endurance factors of athletes by collecting respiratory gas parameters related data for K - university Modern pentathlon athletes. At the same time, these elite Modern pentathlon athletes are provided with basic data for the development of professional training programs. 6 male athletes (Age = 19.80±0.58yrs, Height = 179.52±4.19cm, Weight = 70.28±4.10kg, BMI = 21.93±0.73) who sufficiently understood the purpose and who expressed an active intention to participate were selected. The collected respiratory gas variables were applied statistical techniques such as calculating mean and standard deviation for each athlete. As a result in this study, the mean measurements of respiratory gas parameters related to cardiopulmonary endurance of these five players were Exercise Durations=21.10±1.56min, HRmax=185.83±6.77beats/min, VEmax=158.67±25.98ℓ/min, VO2max=71.00±4.63㎖/kg/min, AT(VO2)=60.78±3.41㎖/kg/min, AT%VO2max=85.73±2.58㎖/kg/min. Effective training prescriptions for these results and assessments suggest that maximal oxygen uptake is maintained at 85%-95% VO2max in a way that maintains or improves the current oxygen uptake, and oxygen uptake is further improved than current levels. We strongly recommend the use of anaerobic interval training, anaerobic endurance training, and lactic acid system strengthening training methods.",k-means_2018_academic_riss.csv
여성노인의 성역할 태도와 우울의 관계 : 사회적 지지의 조절효과를 중심으로,2018,"['성역할 태도', '여성노인', 'K-Stori', '사회적 지지', '우울', 'Gender-role attitude', 'Elderly women', 'K-Stori', 'Social support', 'Depressive symptoms']","본 연구의 목적은 여성노인의 성역할 태도가 우울감에 미치는 영향을 확인하는 한편, 성역할 태도가 우울감에 미치는 영향력을 사회적 지지가 조절하는지를 확인하는데 있다. 이를 위해「한국 여성의 생애주기별 건강인식조사 및 이슈 발굴 연구(K-Stori)」의 자료를 2차 분석하였다. K-Stori 연구는 5개의 여성 생애주기별로 각 3,000명씩 15,000명을 대상으로 전국구 설문을 시행하였으며, 본 연구의 분석대상은 이중 65세~79세의 노년기 여성이다. 연구결과에 따르면, 첫째, 여성 노인의 성역할 태도의 평균은 2.6점으로 중간보다 약간 높은 수준에서 전통적인 성역할 태도를 갖고 있는 것으로 나타났다. 둘째, 여성노인의 성역할 태도는 우울에 유의미한 영향을 미치는 것으로 확인되었는데, 성역할 태도가 전통적일수록 우울감은 더 높아지는 것으로 나타났다. 그 이유는 자신과의 갈등, 부부 갈등, 세대 갈등 때문인 것으로 추론하였다. 셋째, 사회적 지지는 여성노인의 성역할 태도가 우울에 미치는 영향력을 완충하는 것으로 확인되었다. 즉, 사회적 지지는 직접적으로 우울을 감소시키는 주효과를 갖는 것과 더불어 성역할 태도와의 상호작용을 통해서 간접적으로도 우울을 감소시키는 조절효과를 갖는 것으로 확인되었다. 이러한 연구결과를 바탕으로 노년기 여성들의 우울에 대한 이해를 넓히고 우울을 감소시킬 수 있는 제언을 제시하였다.","This study aims to investigate the elderly women s gender-role attitude and the effects of gender-role attitude on the depressive symptoms, especially focused on testing the moderating effect of social support. Data from 「Korean Study Of Women’s Health Related Issues; K-Stori」 was used for analyzing 3,000 elderly women from 65 to 79 years old. The results showed that the elderly women’s gender-role attitude score was 2.6 point. It meant elderly women had traditional gender-role attitude a little above the average score. Furthermore gender-role attitude had statistically significant impact on elderly women’s depressive symptoms. Elderly women who had more traditional gender-role attitude had the higher level of depressive symptoms than their counterparts. The result of Hierarchial Binary Logistic Regression indicated that interaction effect between gender-role attitude and social support had statistically significant impact on depressive symptoms. When gender-role attitude effects on depressive symptoms, social support buffers elderly women’s depressive symptoms from the bad effects. Implication for paying more attention to the elderly women s depressive symptoms and the programs for reducing depressive symptoms were suggested.",k-means_2018_academic_riss.csv
침입절도 범죄 간 유사도 측정 알고리즘의 개발 및 응용에 관한 연구,2018,"['의미적 유사성', '유사성 정량화', '상이지수', '가중 k평균 군집분석', '침입절도', 'Conceptual Similarity', 'Similarity Quantification', 'Index of Dissimilarity', 'Weighted k-means Clustering', 'Break-in Burglary']",,"When new crime occurs, the first thing people do is to analyse previous criminals with similar MO. The “similarity” is, however, too subjective to quantify, so it is not easy to define the most similar crime. That means, the efficiency of investigation depends too much on capabilities of investigators. However, previous researches for measuring similarity between crime cases have some limitation which makes it difficulty to be applied to real investigation document analysis. In this paper, we develop a new measure to quantify the similarity between two crimes by measuring similarities items related to investigation, come from the index of dissimilarity in demography. In addition, focused on break-in burglary, we apply this measure to the real data set which is extracted from investigation-related documents for real break-in burglary cases occurred in 2011~2015. We also achieve some proofs that the suggest measure makes sense in real cases as well by deducing the result that crimes occurred by the same offender are more similar than crimes occurred by different offenders, which corresponds to the characteristic of break-in burglary crimes.",k-means_2018_academic_riss.csv
머신 러닝을 활용한 이러닝 학습 환경에서의 학습자 성취 예측 모형 탐색,2018,"['머신 러닝', '이러닝', '예측 모형', 'K-MOOC', '대학생', 'machine learning', 'e-learning', 'predictive model', 'K-MOOC', 'undergraduate student']","본 연구는 머신 러닝을 활용해 이러닝 강의의 학습자의 데이터를 토대로 학습 성취 수준을 예측함으로써, 이러닝을 활용한 과학교육에 대한 시사점을 제공하고자 하였다. 이에 본 연구는 2018년 8월부터 한 달간 2016~2017년 4학기 동안 수도권의 한대학에서 개설된 이러닝 강의에 참여한 998명의 학습자 정보를 토대로 k-근접 이웃 알고리즘, 서포트 벡터 머신, 의사결정 나무, 랜덤 포레스트, 그래디언트 부스팅, 인공 신경망 등 6가지의 분석을 통해 학습 성취 수준을 예측하였다. 그 결과, 그래디언트 부스팅을 제외한 나머지 모형에서 모두 90% 수준의 높은 정확도를 보였다. 학습 성취에 미치는 요인을 살펴보면 트리 분석에서는 기말고사, 중간고사, 과제, 출결 순으로 나타나지만 서포트 벡터 머신의 피처 선택에서는 과제, 기말고사, 중간고사, 출결 순으로 나타난다. 이는 출결 정보만으로는 유의미한 학습이 이뤄지고 있는지 판단할 수 없음을 뜻한다. 이에 본 연구는 최적화된 머신 러닝 활용 결과를 토대로 이러닝을 활용한 과학교육 및 학습자 성취 향상을 위한 여러 시사점과 후속 연구를 제안하였다.","This study aimed at predicting the learning outcomes of students participating in the e-learning course based on machine learning and giving some implications for science education in the tertiary level. Thus, this study selected metadata of a total of 998 students who enrolled the introductory science course for the last for semesters, from 2016 to 2017, and developed a predictive model relying on k-Nearest Neighbors, Support Vector Machine, Decision Tree, Random Forest, Gradient Boosting, and Artificial Neural Network. As a result, all the models except Gradient Boosting showed reliable performance over 90 percents of accuracy. Regarding the importance value of each parameter for students’ learning, models depending on tree analysis put the priority on final term, middle term, homework and attendance in order whereas SVM supported homework, final term, middle term and attendance. This result indicates that attendance information does not guarantee if students participate in the meaning learning. Thus, this study gave some implications for improving students’ learning outcome in the e-learning environment and future studies working with machine learning.",k-means_2018_academic_riss.csv
"리버럴아츠칼리지의 형성과 발전, 그리고 한국형 리버럴아츠칼리지의 미래",2018,"['리버럴아츠 교육', '리버럴아츠칼리지', '한국형 리버럴아츠칼리지(K-LAC)', '자유학예', '교양교육', 'Liberal arts college', 'liberal arts', 'general educatoi n', 'K-LAC']","미국의 리버럴아츠칼리지는 원래 영국에서 도입한 시스템이지만 유럽에서는 산업혁명 이후 일찌감치 포기한 제도이다. 미국에서도 19세기 후반 모릴법의 여파로 공학과 농학 중심의 대규모 주립대학들이 만들어지면서 일차적인 위기를 맞았으나 1980년대 이후에 리버럴아츠칼리지의 수가 급격히 감소하면서 실질적인 위기에 직면하고 있다. 적지 않은 수의 리버럴아츠칼리지들이 대규모 대학과 합병하거나 종합대학으로 변모하거나 사라질 위기를 맞고 있는 것이다. 이런 상황에서몇몇 국내 대학에서는 리버럴아츠칼리지 도입을 시도하고 있다. 이른바 한국형 리버럴아츠칼리지(K-LAC)는 그 자체로 리버럴아츠 교육만을 담당하는 소규모 대학으로 생겨난 것이 아니라 종합대학 내 단과대학으로 시도되고 있다는 점에서 그간 왜곡된 교양교육의 정상화와 강화에 기여하고, 학령인구 급감으로 인한 인문학 및 기초학문의 고사위기를 타개할 수 있는 하나의 대안으로 여겨지고 있다. 한국 대학 체제에서 그간 상대적으로 소홀하게 여겨졌던 자유교양교육이 체계적이고안정적으로 유지될 수 있기 위해서는 ‘리버럴아츠’라는 용어에 대한 고민과 더불어 리버럴아츠 교육의 가치와 중요성에 대한 일반 대중의 인식 변화를 위한 노력이 선행되어야 하며, 한국형 리버럴아츠칼리지의 한 특징인 대학 내 대학으로서 안착하기 위한 외연 확장을 위한 고민이 필요할 것이다.","In the late 19th century, Morrill Land-Grant College Act enabled the establishment of many state universities nationwide, and resulted in the crisis of the liberal arts colleges in the US. Liberal arts colleges had to compete with universities equipped with vocational majors such as agriculture and mechanical arts. But it was not until 1980s that the number of liberal arts colleges fell dramatically. Worries grow as some liberal arts colleges merged with bigger universities and others closed operations. Many predict the majority of liberal arts colleges will disappear or lose their identity. In the mean time, some universities in Korea introduced liberal arts colleges (K-LAC). K-LAC is unique in that it is a college covering liberal education within a university. We may expect K-LAC will restore liberal education, once neglected or distorted in Korean university system. For successful settlement of K-LAC system, some consideration of the followings is suggested. We need to find the best Korean word equivalent to ‘liberal arts’ first. We also call for increased efforts to promote public understanding of the value and importance of liberal arts and liberal education. Finally, close scrutiny will be necessary for the extension of liberal education under the liberal arts college system.",k-means_2018_academic_riss.csv
태권도 수업을 통한 외국인 유학생들의 한류문화경험과 사회문화적응,2018,"['한류문화', '외국인 유학생', '사회문화적응', '태권도', 'Korean Traditional Culture', 'Foreign Student', 'Sociocultural Adaptation', 'Physical Activities']",,"This study aimed at analyzing what meaning international students’ experiences of Taekwondo carry in the process of their understanding of Korean society and culture and their adaption to life in Korea, thereby exploring the educational value of Taekwondo in their adaption to Korean society and culture. The study was carried outfor 15 weeks with the application of the method of case study. The subjects of the study included a total of 15 international students who had participated in Taekwondo class offered by the international interchange center of A University. Based on questions of the international students’ reasons for studying in Korea, various aspects oflife in Korea, reasons to participate in Taekwondo class and their participation in Taekwondo class and adaption to Korean society and culture, in-depth interviews, Participant observation and the collection of document materials were carried out. The international students decided to study in Korea because they expected to acquirevarious vocational opportunities in Korea, a developed nation, and they were interested in Korean system for studying abroad, which was more systematic than those of other nations, and in K-culture. While studying in Korea, they felt foreign about Korean society and culture, which were different from the societies and cultures of their nations, and had difficulty in communicating in Korean. While participating in Taekwondo class, the international students had the aesthetic experience of feeling the beauty of body movements and controlled their insides through mediation and improved their health, which in turn increased their self-confidence. Taekwondo class helped them to understand Korean society and culture, to merge Korean society and culture with those of their nations and to adapt to Korean society and culture through selective acception. They made acquaintances with Korean students through interchanges in Taekwondo class, which alleviated the loneliness they felt while studying abroad andhelped them to continue their study in Korea with satisfaction.",k-means_2018_academic_riss.csv
A comparative study of low-complexity MMSE signal detection for massive MIMO systems,2018,"['simplified matrix inversion', 'classical iterative method', 'minimum mean square error', 'signal detection', 'massive MIMO']",,"For uplink multi-user massive MIMO systems, conventional minimum mean square error (MMSE) linear detection method achieves near-optimal performance when the number of antennas at base station is much larger than that of the single-antenna users. However, MMSE detection involves complicated matrix inversion, thus making it cumbersome to be implemented cost-effectively and rapidly. In this paper, we first summarize in detail the state-of-the-art simplified MMSE detection algorithms that circumvent the complicated matrix inversion and hence reduce the computation complexity from □(K<sup>3</sup>) to □(K<sup>2</sup>) or □(NK) with some certain performance sacrifice. Meanwhile, we divide the simplified algorithms into two categories, namely the matrix inversion approximation and the classical iterative linear equation solving methods, and make comparisons between them in terms of detection performance and computation complexity. In order to further optimize the detection performance of the existing detection algorithms, we propose more proper solutions to set the initial values and relaxation parameters, and present a new way of reconstructing the exact effective noise variance to accelerate the convergence speed. Analysis and simulation results verify that with the help of proper initial values and parameters, the simplified matrix inversion based detection algorithms can achieve detection performance quite close to that of the ideal matrix inversion based MMSE algorithm with only a small number of series expansions or iterations.",k-means_2018_academic_riss.csv
텍스트마이닝 기법을 활용한 한국인의 행복과 불행 탐색연구,2018,"['행복', '불행', '빅데이터', '텍스트 마이닝', 'K-LIWC', 'Happiness', 'Unhappiness', 'Big Data', 'Text Mining']","본 연구에서는 텍스트 마이닝 분석을 통해 한국 사회에서 행복과 불행이 갖는 의미를 탐색하였다. 자료수집 및 분석을 위하여 온라인 뉴스 포털에서 Word2Vec과 TF-IDF 방법을 사용하여 ‘행복’ 및 ‘불행’ 키워드와 유사한 단어를 추출했다. 또한 K-LIWC 사전을 사용하여 행복 및 불행과 연관된 단어들의 감성 속성에 대해 알아보았다. TF-IDF 분석 결과, 행복과 불행은 사회적 요인과 해당 년도의 사회적 이슈들과 각각 높은 관련성이 있는 것으로 관찰됐다. Word2Vec 분석에서는 ‘희망’이 6년 연속으로 행복과 유사성이 높은 단어로 나타났다. K-LIWC 분석에서 ‘돈재정적이슈’, ‘학교’, ‘의사소통’은 행복 및 불행과 모두 관련성이 높았다. 그밖에 ‘몸 상태와 증상’이 불행과 높은 관련성이 있는 범주로 나타났다. 이러한 결과를 바탕으로 본 연구의 의의, 제한점 및 후속연구에 대한 필요성을 논의하였다.","The purpose of this study is to explore the meaning of happiness and unhappiness in Korean society through text mining analysis. Similar words with keywords(happiness/unhappiness) from online news portal are extracted using Word2Vec and TF-IDF method. We also use the K-LIWC dictionary to perform the sentiment analysis of words associated with happiness and unhappiness. In TF-IDF analysis, happiness and unhappiness are highly related to social factors and social issues of the year. In Word2Vec analysis, Hope has been similar with happiness for six years. In K-LIWC analysis, ‘money/financial issues’, school, communication is highly related with happiness and unhappiness. In addition, physical condition and symptom is highly related to unhappiness. Implications, limitations, and suggestions for future research are also discussed.",k-means_2018_academic_riss.csv
EULER SUMS OF GENERALIZED HYPERHARMONIC NUMBERS,2018,"['Euler sums', 'generalized hyperharmonic numbers', 'harmonic numbers', 'Riemann zeta function', 'Stirling numbers']",,"The generalized hyperharmonic numbers $h^{(m)}_n(k)$ are defined by means of the multiple harmonic numbers. We show that the hyperharmonic numbers $h^{(m)}_n(k)$ satisfy certain recurrence relation which allow us to write them in terms of classical harmonic numbers. Moreover, we prove that the Euler-type sums with hyperharmonic numbers: $$S(k,m;p):=\sum\limits_{n=1}^{{\infty}}\frac{h^{(m)}_n(k)}{n^p}(p{\geq}m+1,\;k=1,2,3)$$ can be expressed as a rational linear combination of products of Riemann zeta values and harmonic numbers. This is an extension of the results of Dil [10] and $Mez{\ddot{o}}$ [19]. Some interesting new consequences and illustrative examples are considered.",k-means_2018_academic_riss.csv
TPACK of Faculty in Higher Education: Current Status and Future Directions,2018,"['TPACK', 'Faculty', 'Higher Education', 'Teaching Competence', 'K-mean Cluster Analysis']",,"The purpose of this study was to investigate teaching competence of faculty members based on TPACK which should be examined to ensure high quality in higher education. This study was conducted with a focus on TPACK, which integrate technology knowledge (TK), content knowledge (CK), and pedagogy knowledge (PK). Except insincere responses data from a total of 85 participants were used for data analysis in this study. K-mean cluster analysis method was used to examine how faculty members could be distinguished depending on TPACK type. Study results showed that there were three different types of faculty groups (well-balanced competence type, development required competence type, and lack of technology competence type). First, faculty members defined as well balanced competence type were more than the average level in TPACK. Second, faculty members belonged to development required competence type reported below the average level in TPACK. Thus, faculty members in this type were required to increase teaching competence. Finally, faculty members in lack of technology competence type were needed to enhance competence related to technology because their overall TK level was relatively low. This study examined what distinctive characteristics exited in each type depending on gender, teaching career, nationality, and age. Results from this study offered a basis for better understanding TPACK for enhancing teaching competence at the university level.",k-means_2018_academic_riss.csv
포논 평균자유행로 분포를 이용한 실리콘 포노닉 나노 구조에서의 포논 전달 예측 모델,2018,"['Phonon(포논)', 'Silicon Phononic Nanostructure (실리콘 포노닉 나노구조)', 'Phonon Mean Free Path(포논 평균자유행로)', 'Thermal Conductivity(열전도율)', 'Porosity(다공도)']","본 연구는 포논(phonon) 평균자유행로(mean free path, MFP) 스펙트럼(spectrum) 분포 별 열전도 기여도를 이용하여, 실리콘(Si)-포노닉 결정체(phononic crystals, PnC) 내 포논 전달 해석 모델을 제시했다. Si-PnC 내 포논 MFP에 대한 현상학적 접근(phenomenological approach)을 이용하여, Si-PnC 내 복잡한 홀(hole)-포논 산란(scattering) 정도를 표현할 수 있는 간단한 인자를 도입하고, 기존 연구에서 제시한 다양한 실험 조건 및 결과를 활용하여 모델을 완성했다. 이렇게 개발된 모델을 기존의 다른 조건의 Si-PnC 열전도율 측정 결과들에 적용하여, 본 연구에서 제시된 모델의 타당함을 보였고, 모델 개발 과정에서 사용된 홀(hole)-홀 간격의 범위를 벗어나는 경우에 대한 맞춤 매개 변수(fitting parameter) 값을 추가로 구하여, 본 모델의 결과가 기존의 Monte Carlo 기법의 수치적 결과 보다 예측 정확도가 높음을 확인했다. 본 연구결과는 향후 열전모듈 효율 향상 및 반도체 시스템의 열 관리 및 열 제어 연구에 활용될 수 있다.","Using data from phonon mean-free path (MFP) spectrum distributions of silicon (Si), a model for estimating the thermal conductivity (K) of Si-phononic crystals (PnC) was developed. Based on the phenomenological approach regarding phonon MFP in a Si-PnC, simple fitting parameters were introduced to express the complex hole-phonon scattering mechanisms. By using previous experimental conditions and measured results, the fitting parameters were determined. The present model was applied to other existing measurement conditions for measuring K in Si-PnC, from which the justification for the method developed here was identified. Additional parametric values for conditions beyond those used in the developed hole-hole intervals were obtained, and we can confirm that the accuracy is higher than the accuracy of the numerical result obtained by the existing Monte Carlo technique. This study can be used in future for thermal management and the thermal control of semiconductor systems.",k-means_2018_academic_riss.csv
경제적 자본관리를 위한 장기손해보험의 자산 부채 포트폴리오 최적화,2018,"['경제적 자본', '포트폴리오 최적화', '블록 최적화', 'Economic Capital', 'Portfolio Optimization', 'Convex Optimization']",,"As IFRS 17 and new solvency system (K-ICS) would be applied, the importance of insurers' stable capital management is increasing. This thesis proposes an assetㆍliability portfolio optimization method to manage the economic capital, which means capital volatility, for long-term insurance. Optimization problem is defined as profitability indicators, which can be consistently applied to assets and liabilities, and economic capital model that combines various risk calculation methods. In addition, some conditions that the optimal solution becomes the global solution are presented to secure the stability and reliability of the optimal portfolio. We also show that the proposed method can be applied by presenting concrete optimization methods and results. The significance of this paper is to suggest a practical methodology for finding efficient point of profitability and risk through asset and liability strategy.",k-means_2018_academic_riss.csv
Ultrasound-assisted <i>in-situ</i> transesterification of wet <i>Aurantiochytrium</i> sp. KRS 101 using potassium carbonate,2018,"['Wet Aurantiochytrium sp.', 'Potassium carbonate', 'In-situ transesterification process', 'FAEEs', 'Ultrasound']",,"<P><B>Abstract</B></P>  <P>A new <I>in-situ</I> transesterification method was developed for wet biomass: K<SUB>2</SUB>CO<SUB>3</SUB> was used as an alkaline catalyst and, <I>Aurantiochytrium</I> sp. KRS 101 as oleaginous DHA-producing microalgae. It was found that the presence of water greatly impaired the overall efficiency even with the powerful catalyst that had worked surpassingly well with dry biomass, and thus a mechanical aid like ultrasonication was needed to make advantage of full potential of the alkaline catalyst. The total fatty acid ethyl ester (FAEE) recovery yield of 94.6% was achieved with sonication at 100 g/L of biomass (40% moisture), 3% of K<SUB>2</SUB>CO<SUB>3</SUB>, 70 °C and 30 min. All these suggest that the ultrasound assisted <I>in-situ</I> transesterification can offer a feasible means for FAEE recovery and it was so by way of overcoming the physical limitation of mass transfer caused the presence of water and providing effective contacts between reactants.</P>   <P><B>Highlights</B></P>  <P> <UL> <LI>   <I>In-situ</I> transesterification was successfully conducted on wet <I>Aurantiochytrium</I> sp. </LI> <LI>  Potassium carbonate was used as a potent alkaline catalyst for the process. </LI> <LI>  Ethanol as an alcohol could suppress saponification by alkaline catalyst. </LI> <LI>  Water-rendering mass transfer limitation was overcome by ultrasonication. </LI> </UL> </P>",k-means_2018_academic_riss.csv
