title,date,keywords,abstract,multilingual_abstract,source_file
비정형 데이터 분석을 통한 금융소비자 유형화 및 그에 따른 금융상품 추천 방법,2016,"['Fintech', 'Robo-Advisor', 'Text Mining', 'Decision Tree', 'Random Forest', 'Machine learning']",,"With the innovation of information technology, non-face-to-face robo advisor with high accessibility and convenienceis spreading. The current robot advisor recommends appropriate investment products after understanding the investment propensity based on the structured data entered directly or indirectly by individuals. However, it is an inconvenient and obtrusive way for financial consumers to inquire or input their own subjective propensity to invest. Hence, this study proposes a way to deduce the propensity to invest in unstructured data that customers voluntarily exposed during consultation or online. Since prediction performance based on unstructured document differs according to the characteristics of text, in this study, classification algorithm optimized for the characteristic of text left by financial consumers is selected by performing prediction performance evaluation of various learning discrimination algorithms and proposed an intelligent method that automatically recommends investment products. User tests were given to MBA students. After showing the recommended investment and list of investment products, satisfaction was asked. Financial consumers  satisfaction was measured by dividing them into investment propensity and recommendation goods. The results suggest that the users high satisfaction with investment products recommended by the method proposed in this paper. The results showed that it can be applies to non-face-to-face robo advisor.",machine_learning_2016_academic_riss.csv
실시간 범죄 예측을 위한 랜덤포레스트 알고리즘 기반의 범죄 유형 분류모델 및 모니터링 인터페이스 디자인 요소 제안,2016,"['범죄 예측', '기계 학습 모델', '랜덤 포레스트 알고리즘', '범죄 관측', 'crime prediction', 'machine learning model', 'random forest algorithm', 'crime monitoring']","최근 강도, 성폭력과 같은 중범죄들의 수위가 높아짐에 따라 범죄 예측 및 예방에 대한 중요성이 강조되고 있다. 정확한 범죄예측을 위해서는 과거 범죄기록 데이터를 기반으로 정확도 높은 범죄분류 모델을 만드는 작업이 필요하며, 신속한 범죄 대응을 위한 시스템 인터페이스가 요구된다. 그러나 기존의 범죄 요소 분석 연구는 데이터 전처리에 대한 난해함으로 인해 정확도 측면에서 한계를 보이며, 범죄 모니터링 시스템은 방대한 양의 범죄 사건기록 분석 결과를 단순 제공함으로써 사용자에게 효과적인 모니터링 기능을 제공하지 못하고 있다. 따라서 본 연구는 실시간 범죄 예측을 위한 랜덤 포레스트 알고리즘 기반의 범죄 유형 분류모델 및 시스템 인터페이스 디자인 요소를 제안한다. 실험을 통해 본 연구는 제안하는 모델이 단순히 범죄기록 데이터만으로 범죄유형을 분류하는 모델 보다 우수함을 입증하였고, 기존의 범죄 모니터링 시스템 분석을 통해 실시간 범죄 모니터링을 위한 시스템 인터페이스를 설계 및 구현하였다.","Recently, with more severe types felonies such as robbery and sexual violence, the importance of crime prediction and prevention is emphasized. For accurate and prompt crime prediction and prevention, both a classification model of crime with high accuracy based on past criminal records and well-designed system interface are required. However previous studies on the analysis of crime factors have limitations in terms of accuracy due to the difficulty of data preprocessing. In addition, existing crime monitoring systems merely offer a vast amount of crime analysis results, thereby they fail to provide users with functions for more effective monitoring. In this paper, we propose a classification model for types of crime based on random-forest algorithms and system design factors for real-time crime prediction. From our experiments, we proved that our proposed classification model is superior to others that only use criminal records in terms of accuracy. Through the analysis of existing crime monitoring systems, we also designed and developed a system for real-time crime monitoring.",machine_learning_2016_academic_riss.csv
Spark 프레임워크 기반 비정형 빅데이터 토픽 추출 시스템 설계,2016,"['토픽모델', 'N-gram', 'Spark', 'Hadoop', '기계학습', 'Topic Model', 'Machine Learning']",,"As on-line informal text data have massive in its volume and have unstructured characteristics in nature, there are limitations in applying traditional relational data model technologies for data storage and data analysis jobs. Moreover, using dynamically generating massive social data, social user`s real-time reaction analysis tasks is hard to accomplish. In the paper, to capture easily the semantics of massive and informal on-line documents with unsupervised learning mechanism, we design and implement automatic topic extraction systems according to the mass of the words that consists a document. The input data set to the proposed system are generated first, using N-gram algorithm to build multiple words to capture the meaning of the sentences precisely, and Hadoop and Spark (In-memory distributed computing framework) are adopted to run topic model. In the experiment phases, TB level input data are processed for data preprocessing and proposed topic extraction steps are applied. We conclude that the proposed system shows good performance in extracting meaningful topics in time as the intermediate results come from main memories directly instead of an HDD reading.",machine_learning_2016_academic_riss.csv
화성 진행 학습 모델을 적용한 규칙 기반의 4성부 합창 음악 생성,2016,"['automatic composition', 'four-part chorus', 'rule-based approach', 'machine learning', 'conditional restricted Boltzmann machine']",,,machine_learning_2016_academic_riss.csv
DROWSY BEHAVIOR DETECTION BASED ON DRIVING INFORMATION,2016,"['Drowsy behavior', 'Acceleration', 'Steering angle', 'Random forest', 'Ensemble machine learning method', 'Vehicle safety']",,"Drowsy behavior is more likely to occur in sleep-deprived drivers. Individuals’ drowsy behavior detection technology should be developed to prevent drowsiness related crashes. Driving information such as acceleration, steering angle and velocity, and physiological signals of drivers such as electroencephalogram (EEG), and eye tracking are adopted in present drowsy behavior detection technologies. However, it is difficult to measure physiological signal, and eye tracking requires complex experiment equipment. As a result, driving information is adopted for drowsy driving detection. In order to achieve this purpose, driving experiment is performed for obtaining driving information through driving simulator. Moreover, this paper investigates effects of using different input parameter combinations, which is consisted of lateral acceleration, longitudinal acceleration, and steering angles with different time window sizes (i.e. 4 s, 10 s, 20 s, 30 s, 60 s), on drowsy driving detection using random forest algorithm. 20 s-size datasets using parameter combination of accelerations in lateral and longitudinal directions, compared to the other combination cases of driving information such as steering angles combined with lateral and longitudinal acceleration, steering angles only, longitudinal acceleration only, and lateral acceleration only, is considered the most effective information for drivers’ drowsy behavior detection. Moreover, comparing to ANN algorithm, RF algorithm performs better on processing complex input data for drowsy behavior detection. The results, which reveal high accuracy 84.8 % on drowsy driving behavior detection, can be applied on condition of operating real vehicles.",machine_learning_2016_academic_riss.csv
Implementation of Adaptive Navigation for NPCs in Computer Games,2016,"['컴퓨터 게임', '인공지능 캐릭터', '기계 학습', '웨이포인트 그래프', 'computer game', 'AI character', 'machine learning', 'waypoint graph']",,,machine_learning_2016_academic_riss.csv
원거리 무인기 신호 식별을 위한 특징추출 알고리즘,2016,"['harmonic complex tone', 'unmaned aerial vehicle', 'sound detetion', 'ELM(Extreme Learning Machine)']",,,machine_learning_2016_academic_riss.csv
인공지능을 바라보는 시선 : 인지과학적 접근,2016,"['지능', '자유의지', '인공지능', '기계학습', '윤리', 'intelligence', 'free will', 'artificial intelligence', 'machine-learning', 'ethics']","컴퓨팅 기술의 발전은 인간의 지능적인 행동을 모방하는 단계에 이르렀으며, 이를 인공지능이라고 부르고 있다. 인간의 지능이 갖는 특징인 사고, 학습, 자유의지, 자아에 대해 살펴보았으며 당분간 이러한 특징을 모두 갖춘 인공지능이 출현하는 것은 어렵다는 것을 예측하였다. 현재, 인공지능의 정의 및 개념은 다소 혼란스럽게 사용되고 있으며, 인간 지능의 구성요소를 감안하여 인공지능이 갖춘 요소에 의하여 4단계에 의한 인공지능 분류를 제안하였다. 기술적 AI (level 1), 기능적 AI (level 2), 범용 AI (level 3)의 발전은 향후 지속적으로 이루어질 것이며 인류의 삶의 질을 향상시키고 과학기술의 영역을 확대시킬 것이다. 인류에 위협이 될 수 있는 진정한 인공지능 (level 4)의 출현은 당분간 출현하기는 어려워 보인다. 인공지능의 레벨이 높아지고 사용영역의 민감성이 증가함에 따라 인공지능 윤리에 대한 많은 문제들이 제기될 것이며, 인공지능 시스템의 윤리를 담보하기 위해서 필요한 3가지 요소를 제안하였다.","The development of computing technology has reached a stage that mimic human intelligent behavior, and it is called artificial intelligence (AI). Thinking, learning, and free will are typical characteristics of human intelligence and it is expected that AI having all of these are typical characteristics are quite impossible for the time being. Currently, the definition and concept of AI is being used to confuse. Considering the characteristics of human intelligence, artificial intelligence was defined as 4-levels in this study. The development of technical AI (level 1), functional AI (level 2), and general AI (level 3) will take place continuously in the future and improve the quality of human life. The emergence of real AI (level 4) that can be a threat to humanity seems difficult for the time being. As the level of AI increases, a number of problems of AI ethics will be raised. Three elements needed to ensure the ethics of AI system will be discussed.",machine_learning_2016_academic_riss.csv
서포트 벡터 회귀를 이용한 24시간 앞의 태양광 발전량 예측,2016,"['photovoltaic power predicting', 'solar insolation predicting', 'support vector regression', 'machine learning']",,,machine_learning_2016_academic_riss.csv
대학 새내기 수상스키 체험에 대한 교육적 경험,2016,"['water-ski', 'Public educationt', 'Outdoor Education', 'experience', 'Qualitative R']",,"In this study it was analyzed through a qualitative study of what students are learning to experience the sport of water-ski Society of sport. New students will sprint race on the water and the river breeze and studied to learn what the process of learning a water-ski entrust themselves educationally. Specifically, starting in March 2015 by the participants in the research of new college affiliated activities Water-skiing club until June was selected Key Informant water-skiing three. Educational significance appeared through in-depth interviews and participant observation in skiing experience of participants is as follows:  1. in terms of overcoming human limitations skiing experience gives assists lead them to overcome their limitations in understanding the human.  2. the grown minds of modern civilization and matching machines and people in terms of human relations.  3. water skiing and experiences in human relations aspects of nature and gives a sense of unity and foster the development of human civilization and nature, and so on.",machine_learning_2016_academic_riss.csv
Empirical Process Monitoring Via On-line Analysis of Complex Process Measurement Data,2016,"['Monitoring', 'Noise filtering', 'Nonlinear methods', 'Process data', 'Quality improvement']",실시간 공정 감시 체계는 공정에서 발생된 이상상황을 조기에 감지하도록 설계된다. 공정 감시를 위해 패턴 인식과 머신 러닝 분야에서 비선형 방법론을 비롯한 다양한 방법들이 사용되고 있는 상황이다. 본 연구에서는 데이터의 불균형이 존재하는 공정으로부터 얻은 데이터에 기반한 공정 감시 모델을 제시한다. 정상 조업영역의 과거 데이터는 쉽게 얻을 수 있지만 특정 이상 상황에 대한 이상 데이터는 상대적으로 많지 않다. 이러한 상황에서는 필터링 방법의 활용이 공정 감시 성능 향상에 도움이 될 수 있는데 이는 데이터 모델링에 필요 없는 데이터 산포를 제거하거나 필터링함으로써 달성된다. 본 연구에서는 다양한 선형 및 비선형 방법에 기반한 모니터링 모델들의 감시 성능을 회분식 공정 데이터를 활용하여 비교 검증하였으며 이를 통해 향상된 감시 성능을 얻을 수 있었다.,"On-line process monitoring schemes are designed to give early warnings of process faults. In the artificial intelligence and machine learning fields, reliable approaches have been utilized, such as kernel-based nonlinear techniques. This work presents a kernel-based empirical monitoring scheme with a small sample problem. The measurement data of normal operations are easy to collect, whereas special events or faults data are difficult to collect. In such situations, noise filtering techniques can be helpful in enhancing the process monitoring performance. This can be achieved by the preprocessing of raw process data and eliminating unwanted variations of data. In this work, the performance of several monitoring schemes was demonstrated using three-dimensional batch process data. The results showed that the monitoring performance was improved significantly in terms of the detection success rate.",machine_learning_2016_academic_riss.csv
Nomogram of Naive Bayesian Model for Recurrence Prediction of Breast Cancer,2016,"['Breast Neoplasms', 'Decision Support Techniques', 'Data Mining', 'Neural Networks', 'Survival Analysis', 'Support Vector Machine']",,"Objectives: Breast cancer has a high rate of recurrence, resulting in the need for aggressive treatment and close follow-up.However, previously established classification guidelines, based on expert panels or regression models, are controversial.Prediction models based on machine learning show excellent performance, but they are not widely used because they cannot explain their decisions and cannot be presented on paper in the way that knowledge is customarily represented in the clinical world. The principal objective of this study was to develop a nomogram based on a naïve Bayesian model for the prediction of breast cancer recurrence within 5 years after breast cancer surgery. Methods: The nomogram can provide a visual explanation of the predicted probabilities on a sheet of paper. We used a data set from a Korean tertiary teaching hospital of 679 patients who had undergone breast cancer surgery between 1994 and 2002. Seven prognostic factors were selected as independent variables for the model. Results: The accuracy was 80%, and the area under the receiver operating characteristics curve (AUC) of the model was 0.81. Conclusions: The nomogram can be easily used in daily practice to aid physicians and patients in making appropriate treatment decisions after breast cancer surgery.",machine_learning_2016_academic_riss.csv
음성 특징 파라미터를 이용한 SVM 기반 육체피로도 진단모델,2016,"['physical fatigue', 'diagnosis', 'speech features', 'SVM']",,"This paper devises a model to diagnose physical fatigue using speech features. This paper presents a machine learning method through an SVM algorithm using the various feature parameters. The parameters used include the significant speech parameters, questionnaire responses, and bio-signal parameters obtained before and after the experiment imposing the fatigue. The results showed that performance rates of 95%, 100%, and 90%, respectively, were observed from the proposed model using three types of the parameters relevant to the fatigue. These results suggest that the method proposed in this study can be used as the physical fatigue diagnostic model, and that fatigue can be easily diagnosed by speech technology.",machine_learning_2016_academic_riss.csv
"4차 산업혁명 핵심, 산업인터넷",2016,"['4차 산업혁명(The Forth Industrial Internet)', '사이버물리시스템 (Cyber-Physical System)', '사물인터넷(Internet of Things)', '산업인터넷(Industrial Internet of Things)', '스마트시티(Smart City)', '인공지능(Artificial Intelligence)', '기계학습(Machine Learning)']","본 연구의 목적은 4차 산업혁명의 핵심으로 부상하고 있는 산업인터넷의 정의 및 가치사슬 정립, 가치규모 파악, 그리고 생태계 조성 동향 등을 파악하고 국내 시사점을 제시하는 것이다. 세계경제포럼은 향후 10년 이상 산업인터넷 혁명이 의료, 도시, 농업, 제조, 에너지, 교통, 도시 등 전 세계 경제의 2/3 이상을 점유하는 산업을 동학적으로 변화시킬 것으로 전망한다. 액센튜어사는 산업인터넷이 2030년까지 전 세계에 10조 6,000억 불, 그리고 산업인터넷이 촉진할 수 있는 법제정 등 제도 정비가 뒷받침되는 경우 추가적으로 30% 더 반영되어 총 14조 2,000억 불 경제성장에 기여할 것으로 전망한다. 본 연구에서는 해외자료를 근간으로 산업인터넷 정의 및 시스템간 가치사슬을 정립하고, PRM모델을 기반으로 산업인터넷 비즈니스 가치를 제시한다. 가치 규모는 시장조사 기관들의 자료를 이용하여 시장획정을 하고 이를 기반으로 기술별·산업별로 전망한다. 그리고 산업인터넷 생태계 조성을 파악한 후 산업인터넷을 촉진할 수 있는 법제도 등 구체적인 연구들이 추가적으로 이루어질 필요성을 제안하였다.","This objective of the article is to identify major Korean implication through building the definition, value chain, value size and the ecosystem of Industrial Internet of Things, the “IIoT”, which have been considered as the core driver of 4th Industrial revolution. The World Economic Forum(WEF) is anticipating the IIoT revolution will provide the dynamic natures to major global industries such as agriculture, manufacturing, energy, transportation, civil engineering which cover 2/3 of the world economy. Accenture is also predicting that IIoT will grow up to 10.6 trillion dollar worth market and, will lead up to 14.2 trillion dollar economic growth with additional 30% under the favourable legislative environment. The article will establish the definition and inter-system value chain based on data from various countries and propose business IIoT value based on PRM model. The value size will be studied through data from market research organizations and will be organised by technology and industry in this article. The main accomplishment of the study on the IIoT ecosystem will lead to the necessity of additional detailed research on the IIoT.",machine_learning_2016_academic_riss.csv
CT 영상에서 골다공증 판별 방법의 성능 향상,2016,"['Osteoporosis Classification', 'Bone Mineral Density', 'Structural Parameters']",,"Classification methods based on dual energy X-ray absorptiometry, ultrasonic waves, and quantitative computed tomography have been proposed. Also, a classification method based on machine learning with bone mineral density and structural indicators extracted from the CT images has been proposed. We propose a method which enhances the performance of existing classification method based on bone mineral density and structural indicators by extending structural indicators and using principal component analysis. Experimental result shows that the proposed method in this paper improves the correctness of osteoporosis classification 2.8% with extended structural indicators only and 4.8% with both extended structural indicators and principal component analysis. In addition, this paper proposes a method of automatic phantom analysis needed to convert the CT values to BMD values. While existing method requires manual operation to mark the bone region within the phantom, the proposed method detects the bone region automatically by detecting circles in the CT image. The proposed method and the existing method gave the same conversion formula for converting CT value to bone mineral density.",machine_learning_2016_academic_riss.csv
의료정보 빅데이터 분석을 통한 개인 맞춤형 유의질병 및 병원정보 제공 앱 서비스 개발,2016,"['병원 정보 검색서비스', '개인화 서비스', '보건의료 빅데이터', '유사그룹 기반 데이터 분석', '질병기준 인구통계학적 데이터 분석', 'Medical Information Search Service', 'Personalized Service', 'Health Insurance Database', 'Collaborative Filtering', 'Machine Learning']","현재 시행되고 있는 대부분의 의료 스마트 서비스는 사용자가 필요한 병원을 키워드로 검색하는 수동적인 방식으로, 환자가 자신의 개인 진료 및 처방 기록을 참고하여 병원 정보를 검색하고자 하는 요구를 충족시키지 못하며 이는 사용자 건강증진 및 질병 예방에 효과적이지 못한 것으로 나타났다. 본 연구에서는 건강보험심사평가원에서 제공하는 보건의료 공공 빅데이터를 활용하여 의료정보에 대한 대용량 데이터 분석 모델을 구축하고, 해당 빅데이터 모델을 통해 최종적으로는 진료 내역 기반의 수요자 맞춤형 스마트서비스를 개발하였다. 개발된 내용은 심사평가원의 개인의 질병이력을 확보하고 이를 활용하여 유사그룹 기반 데이터 선별기법과 질병 기준 인류통계학적 선별기법을 통해 개인 맞춤형 유의질병 정보를 제공하는 것으로, <개인맞춤형 메디케어 서비스(PMS)>로 명명되었다. 본 연구는 공공 의료 빅데이터를 본격적으로 분석하여 개인 맞춤형 정보를 제공한 최초의 사례로, 결과는 향후 국민의 의료비 절감과 건강 증진에 기여할 것이다.","Most medical smart services, the passive way that users search a necessary hospital as a keyword, are executed now. However, it showed that it isn’t effective against prevention of diseases and health promotion. Besides, patients can’t be met needs to search infor-mation about a hospital by referring their own personal treatment and prescription documents. That’s why we developed an analysis model of large scale date about medical information by utilizing healthcare public big data that are offered from Health Insurance Re-view & Assessment Service. Ultimately, we developed a customer personalized smart service based on medical record data through such constructed the big data model. As goals of a successful development and management for <Personal Medicare Service (PMS)>, the service about personalized diseases cared and offer of hospital information, they analyzed it through Collaborative Filtering and Demographic Curating by using large scale data about medical information. This study is the one of the first case of public medical big data analysis. Results of the main study will be expected to contribute to the promotion of nation’s health that makes people healthier lives and medical expenses reduction in the future.",machine_learning_2016_academic_riss.csv
컨볼루셔널 신경망과 케스케이드 안면 특징점 검출기를 이용한 얼굴의 특징점 분류,2016,"['cascade facial point detector', 'convolutional neural network', 'YUV format', 'human-robot interaction']",,"Nowadays many people have an interest in facial expression and the behavior of people. These are human-robot interaction (HRI) researchers utilize digital image processing, pattern recognition and machine learning for their studies. Facial feature point detector algorithms are very important for face recognition, gaze tracking, expression, and emotion recognition. In this paper, a cascade facial feature point detector is used for finding facial feature points such as the eyes, nose and mouth. However, the detector has difficulty extracting the feature points from several images, because images have different conditions such as size, color, brightness, etc. Therefore, in this paper, we propose an algorithm using a modified cascade facial feature point detector using a convolutional neural network. The structure of the convolution neural network is based on LeNet-5 of Yann LeCun. For input data of the convolutional neural network, outputs from a cascade facial feature point detector that have color and gray images were used. The images were resized to 32×32 . In addition, the gray images were made into the YUV format. The gray and color images are the basis for the convolution neural network. Then, we classified about 1,200 testing images that show subjects. This research found that the proposed method is more accurate than a cascade facial feature point detector, because the algorithm provides modified results from the cascade facial feature point detector.",machine_learning_2016_academic_riss.csv
Tree size determination for classification ensemble,2016,"['Bagging', 'boosting', 'classification', 'decision tree', 'double-bagging', 'ensemble', 'random forest.']",,"Classification is a predictive modeling for a categorical target variable. Various classification ensemble methods, which predict with better accuracy by combining multiple classifiers, became a powerful machine learning and data mining paradigm. Well-known methodologies of classification ensemble are boosting, bagging and random forest. In this article, we assume that decision trees are used as classifiers in the ensemble. Further, we hypothesized that tree size affects classification accuracy. To study how the tree size in uences accuracy, we performed experiments using twenty-eight data sets. Then we compare the performances of ensemble algorithms; bagging, double-bagging, boosting and random forest, with different tree sizes in the experiment.",machine_learning_2016_academic_riss.csv
프로그래밍을 기반으로 한타이포그래피 교육 과정 개발,2016,"['Programming', 'Typography Education', 'Coding', 'Typography', '프로그래밍', '타이포그래피 교육', '코딩', '타이포그래피']",,"In the graphic design field, designing a curriculum to understand a web and mobile platform and deal with the relationship between humans and machines is becoming a universal trend. The curriculum titled ‘Type and Media’ is aimed at applying the new media technology to typography and giving learners the opportunity to develop the principle of modeling systematic types and express the letters through programming Typography education based on computer programming helps develop have logical thinking essential for understanding computer languages and apply this way of thinking to design a system for creating types which can be expressed with parameters. The curriculum which consists of understanding type symbols, programming logics, and working on typography is focused on inducing learners to deal with programming languages and work on the logical structure of a computer. In particular, the lesson in understanding programming logics covers training regarding variables and data, vector graphics and coordinates, conditionals and user input, loops, patterns, functions, arrays and animation.Through the curriculum, students can learn to design the system structure by coding abstract notions. This innovative course of applying computer programming to typography is more than just mastering tools.The fundamental goal of this curriculum is to expand the thought of designers to an unprecedented degree. If the attempt to perform this type of education is spread out across the design field, it will be possible to use an appropriate communication tool for a new age of media.",machine_learning_2016_academic_riss.csv
Tree size determination for classification ensemble,2016,"['Bagging', 'boosting', 'classification', 'decision tree', 'double-bagging', 'ensemble', 'random forest']",,"Classification is a predictive modeling for a categorical target variable. Various classification ensemble methods, which predict with better accuracy by combining multiple classifiers, became a powerful machine learning and data mining paradigm. Well-known methodologies of classification ensemble are boosting, bagging and random forest. In this article, we assume that decision trees are used as classifiers in the ensemble. Further, we hypothesized that tree size affects classification accuracy. To study how the tree size in uences accuracy, we performed experiments using twenty-eight data sets. Then we compare the performances of ensemble algorithms; bagging, double-bagging, boosting and random forest, with different tree sizes in the experiment.",machine_learning_2016_academic_riss.csv
CT 영상에서 골다공증 판별 방법의 성능 향상,2016,"['Osteoporosis Classification', 'Bone Mineral Density', 'Structural Parameters']",,"Classification methods based on dual energy X-ray absorptiometry, ultrasonic waves, and quantitative computed tomography have been proposed. Also, a classification method based on machine learning with bone mineral density and structural indicators extracted from the CT images has been proposed. We propose a method which enhances the performance of existing classification method based on bone mineral density and structural indicators by extending structural indicators and using principal component analysis. Experimental result shows that the proposed method in this paper improves the correctness of osteoporosis classification 2.8% with extended structural indicators only and 4.8% with both extended structural indicators and principal component analysis. In addition, this paper proposes a method of automatic phantom analysis needed to convert the CT values to BMD values. While existing method requires manual operation to mark the bone region within the phantom, the proposed method detects the bone region automatically by detecting circles in the CT image. The proposed method and the existing method gave the same conversion formula for converting CT value to bone mineral density.",machine_learning_2016_academic_riss.csv
"KONG-DB: 웹 상의 어휘 사전을 활용한 한국 소설 지명 DB, 검색 및 시각화 시스템",2016,"['소설지명추출', '개체명 인식', '웹지식베이스', '조건부랜덤필드', '텍스트마이닝', '기계학습', '소설지명 및 용례정보 시각화', 'novel geo-name extraction', 'named entity recognition', 'Web knowledge base', 'conditional random fields', 'text mining', 'machine learning', 'novel geo-name map visualization']","본 연구의 목적은 1) 소설 속 지명 데이터베이스(DB)를 구축하고, 2) 확장 가능한 지명 DB를 위해 자동으로 지명을 추출하여 데이터베이스를 갱신하며, 3) 데이터베이스 내의 소설지명과 용례를 검색하고 시각화하는 파일럿시스템을 구현하는 데 있다. 특히, 학습자료(training)에 해당하는 말뭉치(corpus)를 확보하기 어려운, 소설지명과 같이 현재 잘 쓰이지 않는 개체명을 자동으로 추출하는 것은 매우 어려운 문제이다. 효과적인 지명 정보 추출용 학습자료 말뭉치 확보 문제를 해결하기 위해 본 논문에서는 이미 수작업으로 구축된 웹 지식(어휘사전)을 활용하여 학습에 필요한 충분한 양의 학습말뭉치를 확보하는 방안을 적용하였다. 이렇게 확보된 학습용 코퍼스와 학습된 자동추출 모듈을 가지고, 새로운 지명 용례를 찾아 추가하는 지명 데이터베이스 확장 도구를 만들었으며, 소설지명을 지도 위에 시각화하는 시스템을 설계하였다. 또한, 시범시스템을 구현함으로써 실험적으로 그 타당성을 입증하였다. 끝으로, 현재 시스템의 보완점을 제시하였다.","This study aimed to design a semi-automatic web-based pilot system 1) to build a Korean novel geo-name, 2) to update the database using automatic geo-name extraction for a scalable database, and 3) to retrieve/visualize the usage of an old geo-name on the map. In particular, the problem of extracting novel geo-names, which are currently obsolete, is difficult to solve because obtaining a corpus used for training dataset is burden. To build a corpus for training data, an admin tool, HTML crawler and parser in Python, crawled geo-names and usages from a vocabulary dictionary for Korean New Novel enough to train a named entity tagger for extracting even novel geo-names not shown up in a training corpus. By means of a training corpus and an automatic extraction tool, the geo-name database was made scalable. In addition, the system can visualize the geo-name on the map. The work of study also designed, implemented the prototype and empirically verified the validity of the pilot system. Lastly, items to be improved have also been addressed.",machine_learning_2016_academic_riss.csv
연관성 규칙 관점에서 수정된 헬링거 측도의 제안,2016,"['데이터 마이닝', '수정된 헬링거 측도', '연관성 규칙', '헬링거 측도', '헬링거 함수.', 'Association rule', 'data mining', 'Hellinger measure', 'adjusted Hellinger measure', 'Hellinger divergence.']","위키 백과사전에 의하면 데이터 마이닝은 대규모로 저장된 데이터 안에서 체계적이고 자동적으로 통계적 규칙이나 패턴을 찾아내는 것으로 고객 관계 관리, 신용평가모형 개발, 사기탐지시스템, 장바구니 분석, 최적 포트폴리오 구축 등과 같이 다양한 산업 분야에서 광범위하게 사용되고 있다. 이들 데이터 마이닝 기법 중의 하나인 연관성 규칙은 연관성 평가 기준에 의해 관심 있는 항목들 간에 관련성을 찾아내는 기법으로 많은 연구자들에 의해 평가 기준들이 개발되어 왔다. 이들 중에서 헬링거 측도는 연관성 규칙의 관점에서 볼 때 여러 가지 연관성 측도들에 비해 많은 장점이 있으나 양의 연관성의 정도와 음의 연관성의 정도를 합해서 결과를 도출하기 때문에 연관성의 방향을 판단하기가 곤란한 문제를 내포하고 있다. 이를 해결하기 위해 본 논문에서는 헬링거 측도를 변형한 수정된 헬링거 측도를 제안하고 예제를 통하여 비교하였다. 그 결과, 연관성의 방향을 제시하는 수정된 헬링거 측도가 기존의 측도보다 더 바람직한 것으로 나타났다.","By Wikipedia, data mining is the computational process of discovering patterns in large data sets involving methods at the intersection of artificial intelligence, machine learning, statistics, and database systems. It has been utilized in many industrial sectors such as credit scoring system, fraud detection system, customer relationship management, and decision making. Association rule, one of the well-established methods in data mining, finds the relationship between antecedent items and consequent items in a huge database. Evaluation criteria of association rules have been developed by many researchers. Among them, the Hellinger measure is the association threshold considering the information content and the generality of a rule. If we use the Hellinger measure for rule generation, we cannot determine the direction of the association. In this paper we proposed a adjusted Hellinger measure to compensate for this disadvantage, and we investigated some useful properties for this measure. And then we compared some various aspects through a few experiments. The results showed that the adjusted Hellinger measure was better than the Hellinger measure because it had the right direction of association.",machine_learning_2016_academic_riss.csv
스마트 기기의 멀티 모달 로그 데이터를 이용한 사용자 성별 예측 기법 연구,2016,"['성별 예측', '스마트 기기 로그 데이터', '앙상블 기법', '통계학습', '멀티 모달 데이터', 'Gender Prediction', 'Smart Device Log Data', 'Ensemble Method', 'Statistical Learning', 'Multi-Modal Data']","스마트 기기 사용자의 성별 정보는 성공적인 개인화 서비스를 위해 중요하며, 스마트기기로부터 수집된 멀티 모달 로그 데이터는 사용자의 성별 예측에 중요한 근거가 된다. 하지만 각 멀티 모달 데이터의 특성에 따라 다른 방식으로 성별 예측을 수행해야 한다. 따라서 본 연구에서는 스마트 기기로부터 발생한 로그 데이터 중 텍스트, 어플리케이션, 가속도 데이터에 기반한 각기 다른 분류기의 예측 결과를 다수결 방식으로 앙상블하여 최종 성별을 예측하는 기법을 제안한다. 텍스트 데이터를 이용한 분류기는 데이터 유출에 의한 사생활 침해 문제를 최소화하기 위해 웹 문서로부터 각 성별의 특징적 단어 집합을 도출하고 이를 기기로 전송하여 사용자의 기기 내에서 성별 분류를 수행한다. 어플리케이션 데이터에 기반한 분류기는 사용자가 실행한 어플리케이션들에 성별을 부여하고 높은 비율을 차지하는 성별로 사용자의 성별을 예측한다. 가속도 기반 분류기는 성별에 따른 사용자의 가속도 데이터 인스턴스를 학습한 SVM 모델을 사용하여 주어진 성별을 분류한다. 자체 제작한 안드로이드 어플리케이션을 통해 수집된 실제 스마트 기기 로그 데이터를 사용하여 제안하는 기법을 평가하였으며 그 결과 높은 예측 성능을 보였다.","Gender information of a smart device user is essential to provide personalized services, and multi-modal data obtained from the device is useful for predicting the gender of the user. However, the method for utilizing each of the multi-modal data for gender prediction differs according to the characteristics of the data. Therefore, in this study, an ensemble method for predicting the gender of a smart device user by using three classifiers that have text, application, and acceleration data as inputs, respectively, is proposed. To alleviate privacy issues that occur when text data generated in a smart device are sent outside, a classification method which scans smart device text data only on the device and classifies the gender of the user by matching text data with predefined sets of word. An application based classifier assigns gender labels to executed applications and predicts gender of the user by comparing the label ratio. Acceleration data is used with Support Vector Machine to classify user gender. The proposed method was evaluated by using the actual smart device log data collected from an Android application. The experimental results showed that the proposed method outperformed the compared methods.",machine_learning_2016_academic_riss.csv
