title,date,abstract,keyword
딥러닝을 이용한 라이다 기반 3D 물체 검출 기법 연구 동향,2019.01,,
딥러닝 기반의 자율주행차를 위한 차선 위치 인식 기술,2019.01,,
블루투스 비콘을 활용한 딥러닝 기반 침입 감지 및 행동 인식 시스템 연구,2019.1,,
딥러닝 기반 실시간 손 제스처 인식,2019.01,,
병원 환경에서 딥러닝 기반 동작 인식 장치의 설계 및 구현,2019.1,,
무선 간섭채널에서의 딥러닝 기반 고속 송신전력 최적화,2019.01,,
딥러닝을 이용한 펀드 수익률 예측,2019,"하드웨어의 발전, 빅 데이터의 출현 및 알고리즘 개선 등으로 인하여 2000년대 화려하게 부활한 딥러닝은 음성 인식, 사물 인식, 번역, 의료 산업 등 다양한 분야에 널리 활용되고 있고, 금융 산업 에서도 주가 예측과 알고리즘 거래와 같은 업무에 딥러닝을 적용하기 위해 많은 연구와 노력들이 진행 중이다.
그러나 금융 분야에 딥러닝을 적용한 대부분의 연구는 그 대상이 주식(Stock) 상품에 한정 되어 있고 주제 또한 +1 Day 주가 예측, 예측 성능의 향상 방법 연구, 예측 결과를 통한 거래 모델 제안 등으로 그 범위가 매우 제한 적이다. 특히 2018년 11월 기준 약 530조 자산을 보유하고 있는 우리나라의 대표적인 금융상품인 펀드(Fund)를 딥러닝을 이용하여 분석한 연구는 국내외에서 거의 찾아 볼 수 없는데, 이는 펀드와 주식이 유사한 상품으로 인지되고 있다는 점과 펀드 데이터는 주식과 달리 쉽게 구할 수 없다는 점 등이 원인으로 판단된다.
이에 본 연구에서는 국내에서 10년 이상 운용된 규모 100억 원 이상의 펀드 329개를 MLP, LSTM과 같은 딥러닝 모델에 적용하며 미래 수익률 예측을 시도 한다. 이때 펀드는 장기투자 상품임을 고려하여 +12M 이후의 월 수익률 예측 및 1년간의 누적수익률 등락 예측을 목표로 하였다. 입력변수는 펀드의 규모, 비용, 수익률 그리고 외부지수까지 총 16개로 구성하여 실험 하였고, 그 결과 일부 펀드들에선 성공적으로 예측이 수행됨을 확인 하였다.

Thanks to the advancement of computer hardware, the emergence of big data, and the improvement of algorithms, Deep Learning began to be very popular again in the 2000s and it has been widely used in various fields such as speech recognition, object recognition, translation and medical industry. In the financial industry, a lot of research and efforts are under way to apply deep learning as well.
However, most of the studies applying Deep Learning to the financial field are only about stocks and the subjects are also limited such as predicting +1 day price, researching on how to improve predict performance, and suggesting trading models based on prediction. In particular, there is little research about funds which is Korea''s representative financial product with about 530 trillion assets. This is because funds and stocks are considered very similar products and getting fund data is not as easy as stocks.
In this study, we applied 329 funds(having 10 billion won and running 10 years or more) to the Deep Learning model such as MLP and LSTM and tried to predict future returns. The fund is a long-term investment product so we tried to predict the monthly return after + 12M. The input variables consisted of 16 kinds of things about fund size, cost, profit rate, and external index, and the prediction experiments were very successful in some funds.","#딥러닝, #펀드 수익률 예측, #LSTM, #MLP"
딥러닝 기반 사용자 인식 모델의 학습 지연 단축을 위한 적응형 쓰레드 큐잉 알고리즘,서울대학교 논문은 저작권에 의해 보호받습니다.,"딥러닝과 클라우드 컴퓨팅 기술의 발전으로 인간의 자연어 의미를 이해할 수 있는 기술이 발전하였고, 사용자의 음성 명령을 인식하여 다양한 서비스를 제공하는 음성인식 스피커 시장이 성장하고 있다. 사용자는 음성인식 스피커에 자연어 명령을 하기 위해 먼저 디바이스에 정의된 키워드를 입력하여야 하며, 이것을 키워드 인식(Keyword Spotting) 기술이라 한다. 이 기술은 음성인식 스피커의 대기 소비 전력과 자연어 처리를 위한 클라우드와의 통신량을 줄일 수 있어 대부분의 음성인식 기기에 적용되고 있다. 특정 키워드를 인식한 이후 음악 감상, 검색, 홈 제어, 쇼핑 등의 다양한 서비스가 제공된다.

현재의 키워드 인식 기술은 해당 키워드의 인식률을 높이기 위한 연구들이 주로 이루어졌고, 이를 통해 다양한 노이즈 환경에서도 높은 성능을 보이며 제품에 적용되고 있다. 하지만, 음성인식 스피커에는 하나의 사용자 계정이 등록되어 패밀리 디바이스로 사용됨에 따라 다른 사용자도 키워드 인식만으로 개인 데이터와 정보에 쉽게 접근할 수 있어 보안 취약의 문제점이 발생하고 있다. 이는 개인정보를 기반으로 하는 쇼핑, 금융 등의 서비스 확대에 문제점으로 지적된다. 이러한 음성인식 스피커의 개인정보 보호와 개인화 서비스를 위해서는 사용자 인식(Speaker Recognition) 기술이 필요하게 되었다.

최근 임베디드 디바이스에서도 딥러닝 연산의 최적화를 위한 하드웨어와 소프트웨어 기술들이 발전하였다. 이러한 기술의 발전으로 디바이스 기반의 사용자 인식 시스템은 GPU 가속기를 지원하는 환경에서 모델 학습이 디바이스 내에서 직접 이루어 지고, 완성된 모델을 이용하여 사용자 여부를 판단(inference)한다. 이것은 외부의 네트워크 연결로 인한 제약이 배제되어 사용자 인증의 지연(latency)을 최소화 할 수 있다. 하지만, 임베디드 시스템의 한정된 시스템 자원과 학습을 위한 데이터가 희소함에 따른 한계가 존재한다. 이러한 한계를 해결하기 위하여 본 학위 논문에서는 딥러닝 모델 최적화를 위한 전이학습(Transfer Learning) 기법과 전 처리를 수행하는 CPU와 모델 학습을 수행하는 GPU의 데이터 병렬화 기법인 데이터 입력 파이프라인(input pipeline) 구조를 적용함으로써 디바이스 기반 사용자 인식 모델 학습 시 전체 학습 시간을 단축하고자 하였다.

딥러닝 학습의 데이터 입력 파이프라인(Data Input Pipeline) 구조를 설계함에 있어, 전 처리 과정을 수행하는 다중 쓰레드(Thread) 수가 정의되어야 한다. 하지만, 이는 딥러닝 기반 사용자 인식 모델 학습의 end-to-end latency 분석이 현실적으로 어렵기 때문에 어느 정도의 다중 Thread를 정의하여야 할지에 대한 예측이 불가능하다. 만약 너무 적은 수의 Thread로 전 처리 과정을 수행한다면 GPU 학습을 위한 데이터 셋 전달에 병목현상(bottleneck)이 발생하게 되어 GPU 가속기의 idle 상태가 증가한다. 이로 인하여 GPU utilization을 낮아지게 되고, 결과적으로 전체 학습 시간은 늘어나게 된다. 반면 너무 많은 수의 다중 Thread를 전 처리에 선정하게 되면, 전 처리 과정을 빠르게 진행하여 GPU 학습을 위한 충분한 데이터를 전달하게 되지만, 과도한 다중 Thread로 인한 빈번한 컨텍스트 스위칭(Context switch)와 학습 데이터 큐(Training Data Queue)에 접근 경합 등의 문제를 발생시켜 시스템 자원의 오버헤드(Overhead)를 유발하고 이것은 GPU 가속기의 학습 지연 문제를 일으킨다.

본 학위논문에서는 제시된 문제를 해결하기 위해, 적응형 쓰레드 큐잉(Adaptive Thread Queuing) 알고리즘을 제안한다. 이 알고리즘은 한정된 시스템 자원을 효율적으로 관리하면서 최적의 학습 속도를 유지하고자, 학습 과정의 GPU utilization 예측 정보를 기반으로 런타임에 병목현상과 시스템 오버헤드가 발생할 것을 예측하고, 알고리즘 수행 정책에 따라 전 처리를 수행하는 다중 Thread의 수를 동적으로 변경하여 병목현상과 시스템 오버헤드로 인한 학습 과정의 지연을 단축하는 방법이다. 실험을 통해 제안 알고리즘을 검증한 결과, 학습 과정에서 CPU의 자원을 효율적으로 사용하면서 모델 학습을 위한 GPU utilization은 최대로 유지되었다. 그 결과, 제안된 Adaptive Thread Queuing 알고리즘은 고정된 수의 다중 Thread 학습법 대비, 전 처리 과정에서 발생할 수 있는 지연의 문제를 개선하면서 모델의 전체 학습 속도가 향상되는 것을 확인하였다.

With the development of deep learning and cloud computing technology, the technology to understand the meaning of human natural language has developed, and the speech recognition speaker market which provides various services by recognizing voice commands of users is growing. The user should firstly input a keyword defined in the device in order to perform a natural language command on the speech recognition speaker, and this is called keyword spotting technology. This technology is applied to most voice recognition devices because it can reduce standby power consumption of voice recognition speakers and communication with cloud for natural language processing. After recognizing a specific keyword, various services such as music appreciation, search, home control, and shopping are provided.

Currently, keyword recognition technology is mainly used to increase the recognition rate of the keyword, and it is applied to products showing high performance in various noise environments. However, since a single user account is registered in a voice recognition speaker and is used as a family device, other users can easily access personal data and information only by recognizing a keyword, thereby causing a problem of security vulnerability. This is pointed out as a problem in expanding services such as shopping and finance based on personal information. Speaker Recognition technology is required for personal information protection and personalization service of these speech recognition speakers.

Recently, hardware and software technologies have been developed for the optimization of deep learning operations in embedded devices. With the development of these technologies, device-based user recognition systems are model training directly in a device that supports GPU accelerators, and inference is made using the completed model. This can minimize the latency of user authentication by eliminating the restriction due to external network connection. However, there are limits to the limited system resources of the embedded system and the scarcity of data for model training. To solve these limitations, this thesis proposes a transfer learning method for optimizing the deep learning model, a data input pipeline, which is a data parallelization technique of the GPU that performs preprocessing CPU and model training, We have tried to shorten the total training time when device-based user recognition model.

In designing the data input pipeline structure of the deep learning training, the number of multiple threads performing the preprocessing process should be defined. However, it is impossible to predict how many threads should be defined because end-to-end latency analysis of deep learning based user awareness model training is practically impossible. If the preprocessing process is performed with too few threads, a bottleneck occurs in the delivery of the data set for GPU training, which increases the idle state of the GPU accelerator. This lowers the GPU utilization, which in turn increases the overall training time. On the other hand, if too many threads are selected for preprocessing, the preprocessing process proceeds quickly and delivers sufficient data for GPU training. However, because of frequent context switching due to excessive multithreading and synchronization contention to the Training Data Queue those causes overhead of system resources, which causes training delay problem of GPU accelerator.

In this thesis, we propose an Adaptive Thread Queuing algorithm to solve the presented problems. This algorithm predicts bottleneck and system overhead to occur at runtime based on GPU utilization prediction information of training process in order to maintain optimal training speed while efficiently managing limited system resources. To reduce the delay of training process due to bottleneck and system overhead. Experimental results show that GPU utilization for model training is maximized while CPU resources are used efficiently in the training process. As a result, the proposed Adaptive Thread Queuing algorithm improves the overall training speed of the model while improving the problem of delay that can occur in the preprocessing process, compared to a fixed number of multi - thread training methods.","#딥러닝, #사용자 인식, #키워드 인식, #전처리 지연, #데이터 입력 파이프라인"
심전도와 맥파를 이용한 딥러닝 기반 실시간 혈압 추정 연구,2019.1,,
딥러닝 기술을 기반으로 한 간암 재발 예측에 관한 연구,2019.01,,
딥러닝 기반의 V2X를 이용한 차량 경로 예측,2019.01,,
딥러닝 기법을 이용한 경로 손실 지수 추정 기술,2019.01,,
유사성 학습을 이용한 작은 크기의 딥러닝 분류기 모델의 정확도 향상에 관한 연구,2019.01,,
딥러닝 알고리즘 기반의 기술가치추론을 위한 웹기반 정보시스템에 관한 연구,2019.01,,
딥러닝 기반 자동 변조 분류에서 상관 분석을 통한 분류율 향상 기법,2019.01,,
자율주행자동차를 위한 서라운드뷰 영상에서의 딥러닝 기법을 적용한 차선 추종 시스템 구현 연구,2019,"본 연구는 높은 곡률 도로에서의 자율 주행을 위해 서라운드 뷰 영상과 딥러닝 기법을 이용한 차선 추종 시스템에 대해 다루고 있다.
첨단 운전자 보조 시스템의 대표적인 기능 중 하나는 차선 유지 보조 시스템 이다. 차선 유지 보조 시스템은 전방카메라를 통해 컴퓨터 비젼 기반의 차선 검출을 통하여 차량이 차선을 이탈하지 않도록 보조한다. 최근에는 차선 유지 보조 시스템에서 조금 더 발전하여 차선의 정중앙을 달리게 하는 차선 추종 시스템(lane following system)이 탑재되고 있다. 하지만 전방카메라를 사용할 경우, 높은 곡률의 도로에서는 카메라의 시야(field of view) 한계로 인하여 검출이 불가능 하다. 또한 색상 기반의 연구자가 직접 설계한 특징(hand-craft feature extraction)을 사용한 기존의 차선 검출 방법은 강한 그림자나 빛의 반사 혹은 물웅덩이 등의 노이즈가 나타난 영상에서 오검출의 문제를 야기 할 수 있었다. 따라서 본 연구에서는 이러한 문제를 해결 하기 위해 서라운드 뷰 영상과 딥러닝을 사용한 차선 추종 시스템을 제안 하였다. 또한 제안한 시스템은 차량이 주행 해야할 목표경로를 생성하고, 스탠리 방법을 사용하여 목표 조향 핸들 각을 계산하였으며 이를 통해 주행한 결과를 차선 검출의 강인함 및 시스템 안정성 측면에서 분석하였다.

This study investigates the implementation of a deep learning based lane following system using surround view images for an autonomous vehicles.
A representative function of a ADAS(advanced driver assistance system) is a LKAS(lane keeping assistance system). The LKAS assists the driver in preventing the vehicle from lane departure through computer vision based lane detection using a front camera. In recent years a lane following system has been developed, which is more advanced than LKAS and allows the vehicle to drive in the middle of the lane. However, when the front camera is used, it is impossible to detect lane lines due to the field of view of the camera on a high curvature road. In addition, existing lane detection methods using color-based hand-craft feature extraction could cause false detection in images with noise such as strong shadows, light reflections, and puddles. Therefore, in this study, a lane following system using surround view image and deep learning was proposed to solve this problem. In addition, the proposed system generates a target path for the vehicle to drive, and using the Stanley method to calculate desired steering wheel angle. The driving results using the proposed system are analyzed in terms of robustness and system stability of lane detection.","#자율주행자동차, #차선 추종 시스템, #서라운드뷰, #딥러닝"
딥러닝을 이용한 열 수요예측 모형 개발,2019,"장기적으로는 온실가스 감축을 위해. 그리고 단기적으로는 안정적인 열 공급 서비스를 제공하기 위해서 단기간의 미래 수요를 보다 정확하게 예측하고 효율적인 방법으로 생산 및 공급, 연계하는 것이 매우 중요하다.
특히, 2015년 12월 파리 협정이 체결되면서 국제사회는 온실가스 감축을 위해 적극적으로 노력하고 있다. 우리나라는 이명박 정부에서 제1차 에너지기본계획을 통해 에너지 정책의 기본 방향을 설정했으며, 박근혜 정부 시절 제2차 에너지기본계획에서 6대 중점 과제 중 첫 번째를 ‘수요관리 중심의 에너지정책 전환’을 내세우며 기존 공급관리 중심에서 수요관리로 패러다임이 변화되었다.
지역난방에서도 이와 같은 정책의 실현을 위해 ‘4세대 지역난방’전략을 추진하고 있다. ‘세대 지역난방’은 도시 및 건물 분야 온실가스 감축을 위한 주요 수단 중의 하나로 에너지 신사업 육성을 위한 핵심기술로, 신재생 에너지 활용, 60도 이하의 저온수 난방 등 기술적인 방법 이외에도 스마트 써멀 그리드(Smart Thermal Grid)를 통해 다양한 열원끼리의 열 거래를 실현하여 열 공급 사업자 간 열 연계를 활성화한다.
열 연계는 열 수요예측을 통해 공급을 계획하고 열 수송 네트워크를 통해 수요지에 열을 공급하는 것을 의미한다. 효율적인 열 연계를 구현하기 위한 가장 기본적인 기능이 바로 안정적인 열 수요예측이다. 이 때, 열 수요예측이 정확하지 않다면 효율적인 생산 계획을 수립하고 실현할 수 없다. 예를 들어 수요를 과소예측하게되면 부족분에 대해서는 LNG와 같은 값비싼 열원을 사용하여 생산원가가 높아지게 된다. 반대로 수요를 과대예측하게 되면 저장이 어려운 열 특성으로 인해 낭비가 발생하게 된다.
그러나 열 수요에 영향을 미치는 요인은 매우 다양하고 개별 소비자 및 지역적 특성에 따라 소비 형태가 달라지기 때문에 일반적인 상황에도 적용할 수 있는 범용적인 열 수요 예측 모델을 개발하는 것은 쉽지 않다.
기존 연구는 지역적 특성에 따른 열 수요 예측에 영향을 미치는 다양한 변수를 모두 고려하는 모델을 제시하고 있다. 그러나 이는 해당 지역을 벗어나 타 지역에 적용할 경우 동일한 수준의 성능을 보장할 수 없다. 뿐만 아니라 다중선형회귀분석 기반의 모델은 온도에 대한 열 수요의 비선형적인 특징을 반영할 수 없다.
따라서 본 연구는 실시간으로 확보할 수 있는 제한적인 정보만으로 딥러닝 기법을 활용하여 열 수요의 비선형적인 특징을 학습하는 범용적인 열 수요예측 모델을 제안하고자 한다.","#딥러닝, #인공지능, #RNN, #LSTM, #수요예측"
딥러닝 및 질감 분석을 활용한 잡음 환경에서의 음향 이벤트 분류 시스템,2019,"센서 기술과 컴퓨팅 성능의 향상으로 인한 데이터의 폭발적인 증가는 산업 현장의 상황을 분석하기 위한 토대가 되었으며, 이와 같은 데이터를 기반으로 현장에서 발생하는 다양한 이벤트를 분류하려는 시도들이 최근 증가하고 있다. 특히 음향 센서에서 수집된 음향 신호는 상대적으로 저가의 가격으로 현장 정보를 왜곡 없이 효과적으로 수집할 수 있다는 큰 장점으로 다양한 응용 분야의 이벤트를 분류하기 위한 중요한 정보로 사용되고 있다. 그러나 소리 취득 시 발생하는 잡음을 제어하지 못한다면, 이벤트 분류 시스템을 구현 후 현장에 설치 시 분류 성능을 보장할 수 없다. 즉, 실제 적용이 가능한 시스템을 구현하기 위해서는 산업 현장에서 발생하는 다양한 잡음 상황에도 강인한 성능이 보장되어야 한다. 따라서 본 연구에서는 질감 분석과 딥러닝을 활용하여 잡음 환경에서도 강인한 성능을 보이는 음향 이벤트 분류 시스템을 제안한다.
질감 분석을 활용한 연구에서는, 유독 잡음에 취약한 구조적 약점을 갖는 음향 신호의 문제점을 해결하는 차원에서 이미지를 대상으로 잡음 문제를 해결한 DNS 알고리즘을 음향 신호에 최초로 적용하고자 한다. 제안하는 시스템은 DNS가 이미지 분야에서 잡음에 대해 강인하다는 가설을 음향 신호 영역에서 새로이 검증하며 응용 영역을 음향 신호까지 확장하고자 한다.
딥러닝을 활용한 연구에서는, 잡음의 영향을 개선 시켜 잡음이 제거된 음향 신호를 생성한 후, 해당 음향 신호를 분류까지 할 수 있는 시스템을 제안한다. 제안하는 시스템은 GAN을 기반으로 VAE 기술을 적용한 SEGAN을 활용하여 아날로그 음향 신호 자체에서 잡음이 제거된 신호를 생성하였으며, 향상된 음향 신호를 데이터 변환과정 없이 CNN 구조의 입력 데이터로 활용한 후 음향 이벤트에 대한 식별까지도 가능하도록 end-to-end 기반의 음향 이벤트 분류 시스템을 설계한다.
산업 현장에서 취득한 음향 데이터를 활용하여 제안하는 시스템의 성능을 실험적으로 검증한바, 질감 분석을 활용한 시스템에선 98.80%(철도산업)와 96.57%(축산업)의 f1 score를 보였고, 딥러닝을 활용한 시스템에선 99.29%(철도산업)와 97.80%(축산업)의 f1 score를 확인하였다. 또한, 딥러닝을 활용한 음향 이벤트 분류 시스템은 질감 분석을 활용한 시스템보다 음향 이벤트 하나당 수행시간 측면에서 철도산업 분야에선 1.36배, 축산업 분야에선 1.78배의 향상된 성능을 확인하였다.","#음향 이벤트 분류, #딥러닝, #질감 분석, #잡음 견고성, #음향 신호 생성"
딥러닝을 위한 매트랩과 파이썬 프로그램 연동 방법,2019.1,,
딥러닝 기반 얼굴 인식 시스템의 정확도 향상 연구,2019.01,,
WiFi 채널 상태 정보를 이용한 딥러닝 기반 호흡 및 심박 패턴 인식 방법,2019.01,,
IMU 센서와 WiFi 지문대조기술 기반의 딥러닝 실내위치인식 시스템,2019.01,,
CPU 기반 장치에서 효율적인 딥러닝 추론을 위한 컨볼루션 신경망의 가속 방법의 성능 비교,2019.01,,
딥러닝을 이용한 한국수화언어 통역 시스템 설계 및 구현,2019,"한국수화언어는 한국수화언어법으로 국어와 동등한 지위의 언어이고 청각장애인의 언어권을 신장하고 삶의 질을 향상하는 것을 목적으로 한다고 규정되어 있다. 한국수화언어 사용에 따른 소통의 어려움이 없어야 하지만, 한국수화언어를 사용하는 농인(聾人) 및 청인(聽人)과 한국어를 사용하는 일반인의 소통을 위해서는 일반이 한국수화언어를 배워야 하는 어려움이 있다. 이러한 소통의 문제 개선하기 위해 한국어를 사용하는 일반인이 한국수화언어의 의미를 이해할 수 있도록 딥러닝을 이용한 한국수화언어 통역 시스템을 제안하고자 한다.
한국수화언어 통역 시스템은 한국수화언어 특징 추출 모듈과 한국수화언어 통역 모듈로 구성된다. 한국수화언어 특징 추출 모듈은 객체 검출 모듈로, 손과 손가락 모양인 수형의 종류 및 얼굴 종류의 확률과 위치 정보를 추출한다. 한국수화언어 특징 추출 모듈은 한국수화언어 특징을 71개의 클래스로 분류하여 검출 할 수 있으며, 연산량은 0.615 BFLOPS로, CPU 연산을 사용한 객체 검출 소요 시간은 75ms이다. 한국수화언어 특징 추출 모듈 정확도 성능은 mAP(mean Average Precision) 94.02%, F1-score 87%, 평균 IoU 61.24%이다. 마지막으로 한국수화언어 특징 추출 모듈 크기는 6.92MB로 경량화된 모듈이다.
한국수화언어 통역 모듈은 한국수화언어 특징 추출 모듈을 사용하여 추출된 정보를 바탕으로 한국수화언어 중 자연수화언어 동작(단어)을 통역하는 모듈이다. 한국수화언어 통역 모듈은 한국수화언어 일상생활 대표 표제어 10개를 대상으로 제작되었고, 한국수화언어 통역 모듈의 정확도는 훈련에 사용되지 않은 평가 데이터 1,760개로 평가 시 95.85%로 나타났다. 한국수화언어 통역 App은 멀티스레드 기법을 적용하면 CPU 연산 사용 시 한국수화언어 통역에서 출력까지 25ms 소요되며, 28 FPS의 성능을 나타냈다. 이는 실시간으로 한국수화언어 통역이 가능한 성능이라 평가된다.
딥러닝을 이용한 한국수화언어 통역 시스템의 연구 가치는 다음과 같다. 첫째, 한국수화언어 통역 시스템은 실시간 통역 성능을 가진다. 둘째, 특수장비가 필요 없고 GPU와 같은 고성능 하드웨어를 필요로하지 않는다. 셋째, 한국수화언어 훈련 데이터 수집이 용이하다. 마지막으로 PC 및 증강/혼합현실용 HMD와 같은 웨어러블 디바이스와 모바일 디바이스에 포팅이 가능하다.

The Korean Sign Language is defined as the language of the Korean Language equivalent to that of the Korean Language, and aims to enhance the language of the deaf and improve the quality of life. There is no difficulty in communicating using the Korean Sign Language. However, it is difficult for the general person to learn Korean Sign Language to communicate with the deaf and the hearer who use Korean Sign Language and the public using Korean Language. In order to improve the communication problem, we would like to propose a Korean Sign Language Interpretation System Using Deep Learning to understand the meaning of Korean Sign Language.
The Korean Sign Language Interpretation System consists of the Korean Sign Language Feature Extraction Module and the Korean Sign Language Interpretation Module. The Korean Sign Language Feature Extraction Module is an object detection module that extracts the type and face type probability and position information of hand and finger shape. The Korean Sign Language Feature Extraction Module can detect and classify Korean Sign Language features into 71 classes. The calculation amount is 0.615 BFLOPS and the object detection time using CPU operation is 75ms. The accuracy of the Korean Sign Language Feature Extraction Module is 94.02% for mean average precision (mAP), 87% for F1-score, and 61.24% for average IOU. Finally, the Korean Sign Language Feature Extraction module size is 6.92MB, which is a lightweight module.
The Korean Sign Language Interpretation Module is a module that interprets the natural sign language behavior (words) among the Korean Sign Language based on the information extracted using the Korean Sign Language Feature Extraction Module. The Korean Sign Language Interpretation Module was produced for 10 representative headlines of Korean Sign Language, and the accuracy of the Korean Sign Language Interpreter Module was 95.85% when 1,760 evaluation data were not used for training. The Korean Sign Language Interpreter App has a performance of 28 FPS, which takes 25ms from the Korean Sign Language Interpretation to the output when the CPU operation is applied using the multi-thread technique. This is evaluated as the ability to interpret Korean Sign Language in realtime.
The study value of the Korean Sign Language Interpretation System Using Deep Learning is as follows. First, the Korean Sign Language Interpretation System has realtime interpretation performance. Second, it does not require special equipment and does not require high-performance hardware such as a GPU. Third, it is easy to collect Korean Sign Language training data. Finally, it is possible to port to wearable devices and mobile devices such as PC and HMD for augmented/mixed reality.","#수화(Sign Language), #한국수화언어, #한국수화, #한국수어, #딥러닝, #통역, #한국수화언어 통역 시스템, #수화 통역, #객체 인식"
롤 각 센서가 없는 C형 스프링 기반 저가형 반능동현가 시스템을 위한 AI 딥러닝 기반 롤 각 추정기와 롤 각 감소를 위한 Fuzzy 제어기 설계,2019,"자동차의 현가장치는 노면으로부터의 진동과 충격을 흡수해주는 역할을 한다. 수동 현가장치의 특성상 고정된 특성값으로는 승차감과 조종안정성 두 가지 모두를 만족할 수는 없다. 이를 해결하기 위해 많은 연구가 진행되었으며, 그 중에서도 반 능동 현가장치와 능동 현가장치가 많이 개발되어 왔다.
본 논문에서는 저가형 SUV에 들어가는 저가형 반능동 현가장치에 대해 연구하였고, 롤 각 추정기를 사용하여 롤 각 센서 추가 장착 없이 제어가 가능토록 하였다.
차량 동역학을 통해 AI 딥러닝 기반 롤 각 추정기에서 필요한 입력변수를 검증하였고, 대상차량의 실험데이터가 입력된 Carsim을 이용하여 학습데이터를 추출하였다. 딥러닝 라이브러리인 Tensorflow를 통해 학습을 했고, 학습을 통해 나온 모델을 다시 Matlab Simulink와 Carsim의 Cosimulation을 통해 롤 추정기를 검증하였다. 또한 실제 산업에서 가장 많이 쓰이는 PID 제어기를 통해 제어기에 적용가능성을 검증하였다.
상황에 따라 Fuzzy논리를 사용하여 Rule-Base 기반 Fuzzy 제어기를 구현했고, 이를 통해 스프링의 회전 각도를 이용하여, 롤 각 감소를 제어할 수 할 수 있게 하였다. 제어기 또한 Simulink와 Carsim의 Co-simulation을 통해 검증하였다.

Suspension system of vehicles relieves the shock and vibration from road surface. However, passive suspension system by its nature is unable to simultaneously provide steering stability and comfort of passengers at certain fixed characteristic constants.
Hence, in this study, low-priced Semi-active suspension system for low-priced Sports Utility Vehicle (SUV) was investigated, and vehicle control without the addition of roll angle sensor was enabled by using roll angle estimator.
입력 variables for learning data for deep-learning based on artificial intelligence(AI) were established from vehicle roll dynamics and vehicle lateral dynamics. The learning data of 16 driving situations were extracted from ''Carsim'' which is a simulation program containing the target vehicle''s experimental data. After performing deep-learning in ‘Tensorflow Library,’ the roll angle estimator with the learned model was verified with a co-simulation of Matlab''s Simulink and Carsim. The roll angle estimator''s usability was then proved by comparing the PID controller with roll angle estimator based on AI and the PID controller with general roll angle sensor.
Also, to control the roll angle of low-priced SUV, a fuzzy controller was designed based on the 9 Rule-Base in various situations. With the rotation of curved spring’s angle based on this fuzzy controller, the roll angle of low-priced SUV was shown to decrease, thus controlled. The fuzzy controller based on Rule-Base also was verified with a co-simulation of Matlab''s Simulink and Carsim.","#AI 딥러닝(AI Deep Learning), #롤 각 추정기(Roll Angle Estimator), #퍼지제어기(Fuzzy Controller), #반능동 현가 장치(Semi-Active Suspension), #C형 스프링(Curved Spring)"
품사 정보를 활용한 문서 분류 시 딥러닝의 성능 향상 방법,2019,"본 논문에서는 딥러닝을 활용하여 문장 분류 시 정확도를 향상시키기 위해 품사 정보를 활용하는 방법에 대해 연구하였다. 문서 분류를 위한 딥러닝 학습 시 각 단어의 품사 정보를 추출 후 정보를 수치화 한 후에 Input Feature로 추가하였을 때의 딥러닝 학습의 영향도를 알아보았고, 이어서 동사, 명사와 같이 문장의 전체적인 의미를 파악하는 데 있어서 중요한 역할을 할 수 있는 품사들에 대해 다른 품사들과는 다른 특징점이 나타나는 Input Feature를 추가하였을 시 딥러닝 학습의 영향도를 확인해보았다. 끝으로 문서 종류와 품사 종류와의 연관성을 실험 결과를 통해 도출해 보고, 문서 종류별로 강조해야 하는 품사 종류에 대해서 연구해 보았다.","#딥러닝, #CNN, #품사정보"
딥러닝 객체 검출을 이용한 로봇 팔 제어 시스템,2019.01,,"#로봇 팔(Robot Arm), #객체 검출(object detection), #객체 집기(Object Picking)"
딥러닝을 이용한 광학위성영상 활용기술 동향 분석,2019.1,,
